mid,t_name,type,res,dark_mode,scale,pattern,rarity,attr,role,size_type,icon,coin,skill_basic,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,atk_max,def_max,hp_max,r_스텟점수,aspd,cri_chance,cri_dmg,hit_rate,avoid,cri_avoid,accuracy,resistance,r_dps,r_ehp,r_적중/치회/회피 합
151051,탐욕,clanraid_boss_sub5,res/character/monster/radeboss1_dragon_05_@/radeboss1_dragon_05_@.spine,0,1.7,ignore,boss,earth,dealer,xl,res/ui/icons/mon/clanraid_boss_sub5_@.png,10,250061,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151061,폭식,clanraid_boss_sub6,res/character/monster/radeboss1_dragon_06_@/radeboss1_dragon_06_@.spine,0,1.7,ignore,boss,earth,dealer,xl,res/ui/icons/mon/clanraid_boss_sub6_@.png,10,250071,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151071,색욕,clanraid_boss_sub7,res/character/monster/radeboss1_dragon_07_@/radeboss1_dragon_07_@.spine,0,1.7,ignore,boss,earth,dealer,xl,res/ui/icons/mon/clanraid_boss_sub7_@.png,10,250071,,,,,,,,,,5000,6000,0,110,-25,30,75,100,10,10,0,40,9675,0,120
151012,교만,clanraid_boss_sub1,res/character/monster/radeboss1_dragon_01_@/radeboss1_dragon_01_@.spine,0,1.7,ignore,boss,water,supporter,xl,res/ui/icons/mon/clanraid_boss_sub1_@.png,10,250032,250042,,,,,,,,,5000,6000,0,110,-40,30,75,100,10,10,0,20,9675,0,120
151022,질투,clanraid_boss_sub2,res/character/monster/radeboss1_dragon_02_@/radeboss1_dragon_02_@.spine,0,1.7,ignore,boss,water,dealer,xl,res/ui/icons/mon/clanraid_boss_sub2_@.png,10,250052,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151032,분노,clanraid_boss_sub3,res/character/monster/radeboss1_dragon_03_@/radeboss1_dragon_03_@.spine,0,1.7,ignore,boss,water,dealer,xl,res/ui/icons/mon/clanraid_boss_sub3_@.png,10,250072,,,,,,,,,,5000,6000,0,110,50,30,75,100,10,10,0,40,9675,0,120
151042,나태,clanraid_boss_sub4,res/character/monster/radeboss1_dragon_04_@/radeboss1_dragon_04_@.spine,0,1.7,ignore,boss,water,dealer,xl,res/ui/icons/mon/clanraid_boss_sub4_@.png,10,250062,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151052,탐욕,clanraid_boss_sub5,res/character/monster/radeboss1_dragon_05_@/radeboss1_dragon_05_@.spine,0,1.7,ignore,boss,water,dealer,xl,res/ui/icons/mon/clanraid_boss_sub5_@.png,10,250062,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151062,폭식,clanraid_boss_sub6,res/character/monster/radeboss1_dragon_06_@/radeboss1_dragon_06_@.spine,0,1.7,ignore,boss,water,dealer,xl,res/ui/icons/mon/clanraid_boss_sub6_@.png,10,250072,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151072,색욕,clanraid_boss_sub7,res/character/monster/radeboss1_dragon_07_@/radeboss1_dragon_07_@.spine,0,1.7,ignore,boss,water,dealer,xl,res/ui/icons/mon/clanraid_boss_sub7_@.png,10,250072,,,,,,,,,,5000,6000,0,110,-25,30,75,100,10,10,0,40,9675,0,120
151013,교만,clanraid_boss_sub1,res/character/monster/radeboss1_dragon_01_@/radeboss1_dragon_01_@.spine,0,1.7,ignore,boss,fire,supporter,xl,res/ui/icons/mon/clanraid_boss_sub1_@.png,10,250033,250043,,,,,,,,,5000,6000,0,110,-40,30,75,100,10,10,0,20,9675,0,120
151023,질투,clanraid_boss_sub2,res/character/monster/radeboss1_dragon_02_@/radeboss1_dragon_02_@.spine,0,1.7,ignore,boss,fire,dealer,xl,res/ui/icons/mon/clanraid_boss_sub2_@.png,10,250053,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151033,분노,clanraid_boss_sub3,res/character/monster/radeboss1_dragon_03_@/radeboss1_dragon_03_@.spine,0,1.7,ignore,boss,fire,dealer,xl,res/ui/icons/mon/clanraid_boss_sub3_@.png,10,250073,,,,,,,,,,5000,6000,0,110,50,30,75,100,10,10,0,40,9675,0,120
151043,나태,clanraid_boss_sub4,res/character/monster/radeboss1_dragon_04_@/radeboss1_dragon_04_@.spine,0,1.7,ignore,boss,fire,dealer,xl,res/ui/icons/mon/clanraid_boss_sub4_@.png,10,250063,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151053,탐욕,clanraid_boss_sub5,res/character/monster/radeboss1_dragon_05_@/radeboss1_dragon_05_@.spine,0,1.7,ignore,boss,fire,dealer,xl,res/ui/icons/mon/clanraid_boss_sub5_@.png,10,250063,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151063,폭식,clanraid_boss_sub6,res/character/monster/radeboss1_dragon_06_@/radeboss1_dragon_06_earth.spine,0,1.7,ignore,boss,fire,dealer,xl,res/ui/icons/mon/clanraid_boss_sub6_@.png,10,250073,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151073,색욕,clanraid_boss_sub7,res/character/monster/radeboss1_dragon_07_@/radeboss1_dragon_07_@.spine,0,1.7,ignore,boss,fire,dealer,xl,res/ui/icons/mon/clanraid_boss_sub7_@.png,10,250073,,,,,,,,,,5000,6000,0,110,-25,30,75,100,10,10,0,40,9675,0,120
151014,교만,clanraid_boss_sub1,res/character/monster/radeboss1_dragon_01_@/radeboss1_dragon_01_@.spine,0,1.7,ignore,boss,light,supporter,xl,res/ui/icons/mon/clanraid_boss_sub1_@.png,10,250034,250044,,,,,,,,,5000,6000,0,110,-40,30,75,100,10,10,0,20,9675,0,120
151024,질투,clanraid_boss_sub2,res/character/monster/radeboss1_dragon_02_@/radeboss1_dragon_02_@.spine,0,1.7,ignore,boss,light,dealer,xl,res/ui/icons/mon/clanraid_boss_sub2_@.png,10,250054,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151034,분노,clanraid_boss_sub3,res/character/monster/radeboss1_dragon_03_@/radeboss1_dragon_03_@.spine,0,1.7,ignore,boss,light,dealer,xl,res/ui/icons/mon/clanraid_boss_sub3_@.png,10,250074,,,,,,,,,,5000,6000,0,110,50,30,75,100,10,10,0,40,9675,0,120
151044,나태,clanraid_boss_sub4,res/character/monster/radeboss1_dragon_04_@/radeboss1_dragon_04_@.spine,0,1.7,ignore,boss,light,dealer,xl,res/ui/icons/mon/clanraid_boss_sub4_@.png,10,250064,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151054,탐욕,clanraid_boss_sub5,res/character/monster/radeboss1_dragon_05_@/radeboss1_dragon_05_@.spine,0,1.7,ignore,boss,light,dealer,xl,res/ui/icons/mon/clanraid_boss_sub5_@.png,10,250064,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151064,폭식,clanraid_boss_sub6,res/character/monster/radeboss1_dragon_06_@/radeboss1_dragon_06_@.spine,0,1.7,ignore,boss,light,dealer,xl,res/ui/icons/mon/clanraid_boss_sub6_@.png,10,250074,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151074,색욕,clanraid_boss_sub7,res/character/monster/radeboss1_dragon_07_@/radeboss1_dragon_07_@.spine,0,1.7,ignore,boss,light,dealer,xl,res/ui/icons/mon/clanraid_boss_sub7_@.png,10,250074,,,,,,,,,,5000,6000,0,110,-25,30,75,100,10,10,0,40,9675,0,120
151015,교만,clanraid_boss_sub1,res/character/monster/radeboss1_dragon_01_@/radeboss1_dragon_01_@.spine,0,1.7,ignore,boss,dark,supporter,xl,res/ui/icons/mon/clanraid_boss_sub1_@.png,10,250035,250045,,,,,,,,,5000,6000,0,110,-40,30,75,100,10,10,0,20,9675,0,120
151025,질투,clanraid_boss_sub2,res/character/monster/radeboss1_dragon_02_@/radeboss1_dragon_02_@.spine,0,1.7,ignore,boss,dark,dealer,xl,res/ui/icons/mon/clanraid_boss_sub2_@.png,10,250055,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151035,분노,clanraid_boss_sub3,res/character/monster/radeboss1_dragon_03_@/radeboss1_dragon_03_@.spine,0,1.7,ignore,boss,dark,dealer,xl,res/ui/icons/mon/clanraid_boss_sub3_@.png,10,250075,,,,,,,,,,5000,6000,0,110,50,30,75,100,10,10,0,40,9675,0,120
151045,나태,clanraid_boss_sub4,res/character/monster/radeboss1_dragon_04_@/radeboss1_dragon_04_@.spine,0,1.7,ignore,boss,dark,dealer,xl,res/ui/icons/mon/clanraid_boss_sub4_@.png,10,250065,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151055,탐욕,clanraid_boss_sub5,res/character/monster/radeboss1_dragon_05_@/radeboss1_dragon_05_@.spine,0,1.7,ignore,boss,dark,dealer,xl,res/ui/icons/mon/clanraid_boss_sub5_@.png,10,250065,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151065,폭식,clanraid_boss_sub6,res/character/monster/radeboss1_dragon_06_@/radeboss1_dragon_06_@.spine,0,1.7,ignore,boss,dark,dealer,xl,res/ui/icons/mon/clanraid_boss_sub6_@.png,10,250075,,,,,,,,,,5000,6000,0,110,0,30,75,100,10,10,0,40,9675,0,120
151075,색욕,clanraid_boss_sub7,res/character/monster/radeboss1_dragon_07_@/radeboss1_dragon_07_@.spine,0,1.7,ignore,boss,dark,dealer,xl,res/ui/icons/mon/clanraid_boss_sub7_@.png,10,250075,,,,,,,,,,5000,6000,0,110,-25,30,75,100,10,10,0,40,9675,0,120
152011,엑스 마키나,ancient_ruin_dragon,res/character/monster/boss_ancient_!/boss_ancient_@.spine,0,1.24,use,boss,earth,tanker,xl,res/ui/icons/mon/ancient_ruin_boss_@.png,10,,251001,251011,251021,251031,251041,251051,251061,251071,239001,10000,6000,1000000,560,0,10,75,100,10,10,0,15,9675,6000000,120
152012,엑스 마키나,ancient_ruin_dragon,res/character/monster/boss_ancient_!/boss_ancient_@.spine,0,1.24,use,boss,water,tanker,xl,res/ui/icons/mon/ancient_ruin_boss_@.png,10,,251002,251012,251022,251032,251042,251052,251062,251072,239001,10000,6000,1000000,560,0,10,75,100,10,10,0,15,9675,6000000,120
152013,엑스 마키나,ancient_ruin_dragon,res/character/monster/boss_ancient_!/boss_ancient_@.spine,0,1.24,use,boss,fire,tanker,xl,res/ui/icons/mon/ancient_ruin_boss_@.png,10,,251003,251013,251023,251033,251043,251053,251063,251073,239001,10000,6000,1000000,560,0,10,75,100,10,10,0,15,9675,6000000,120
152014,엑스 마키나,ancient_ruin_dragon,res/character/monster/boss_ancient_!/boss_ancient_@.spine,0,1.24,use,boss,light,tanker,xl,res/ui/icons/mon/ancient_ruin_boss_@.png,10,,251004,251014,251024,251034,251044,251054,251064,251074,239001,10000,6000,1000000,560,0,10,75,100,10,10,0,15,9675,6000000,120
152015,엑스 마키나,ancient_ruin_dragon,res/character/monster/boss_ancient_!/boss_ancient_@.spine,0,1.24,use,boss,dark,tanker,xl,res/ui/icons/mon/ancient_ruin_boss_@.png,10,,251005,251015,251025,251035,251045,251055,251065,251075,239001,10000,6000,1000000,560,0,10,75,100,10,10,0,15,9675,6000000,120
152021,엑스 마키나 파츠,ancient_ruin_dragon_parts,,0,1,ignore,boss,earth,tanker,xl,,0,,,,,,,,,,,10000,6000,1000000,560,0,10,75,80,10,10,0,15,9675,6000000,100
152022,엑스 마키나 파츠,ancient_ruin_dragon_parts,,0,1,ignore,boss,water,tanker,xl,,0,,,,,,,,,,,10000,6000,1000000,560,0,10,75,80,10,10,0,15,9675,6000000,100
152023,엑스 마키나 파츠,ancient_ruin_dragon_parts,,0,1,ignore,boss,fire,tanker,xl,,0,,,,,,,,,,,10000,6000,1000000,560,0,10,75,80,10,10,0,15,9675,6000000,100
152024,엑스 마키나 파츠,ancient_ruin_dragon_parts,,0,1,ignore,boss,light,tanker,xl,,0,,,,,,,,,,,10000,6000,1000000,560,0,10,75,80,10,10,0,15,9675,6000000,100
152025,엑스 마키나 파츠,ancient_ruin_dragon_parts,,0,1,ignore,boss,dark,tanker,xl,,0,,,,,,,,,,,10000,6000,1000000,560,0,10,75,80,10,10,0,15,9675,6000000,100
152031,드론,ancient_ruin_dragon_drone,res/character/monster/boss_ancient_drone/boss_ancient_drone.spine,0,1,ignore,common,earth,healer,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,251081,251091,,,,,,,,0,6000,50000,80,0,0,75,80,10,10,0,15,9675,300000,100
152032,드론,ancient_ruin_dragon_drone,res/character/monster/boss_ancient_drone/boss_ancient_drone.spine,0,1,ignore,common,water,healer,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,251082,251092,,,,,,,,0,6000,50000,80,0,0,75,80,10,10,0,15,9675,300000,100
152033,드론,ancient_ruin_dragon_drone,res/character/monster/boss_ancient_drone/boss_ancient_drone.spine,0,1,ignore,common,fire,healer,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,251083,251093,,,,,,,,0,6000,50000,80,0,0,75,80,10,10,0,15,9675,300000,100
152034,드론,ancient_ruin_dragon_drone,res/character/monster/boss_ancient_drone/boss_ancient_drone.spine,0,1,ignore,common,light,healer,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,251084,251094,,,,,,,,0,6000,50000,80,0,0,75,80,10,10,0,15,9675,300000,100
152035,드론,ancient_ruin_dragon_drone,res/character/monster/boss_ancient_drone/boss_ancient_drone.spine,0,1,ignore,common,dark,healer,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,251085,251095,,,,,,,,0,6000,50000,80,0,0,75,80,10,10,0,15,9675,300000,100
153001,훈련용 가고일,dealking_boss,res/character/monster/boss_gargoyleking_@/boss_gargoyleking_@.spine,0,0.6,ignore,boss,light,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153002,훈련용 가고일,dealking_boss,res/character/monster/boss_gargoyleking_@/boss_gargoyleking_@.spine,0,0.6,ignore,boss,fire,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153003,훈련용 가고일,dealking_boss,res/character/monster/boss_gargoyleking_@/boss_gargoyleking_@.spine,0,0.6,ignore,boss,water,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153004,훈련용 가고일,dealking_boss,res/character/monster/boss_gargoyleking_@/boss_gargoyleking_@.spine,0,0.6,ignore,boss,earth,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153005,훈련용 가고일,dealking_boss,res/character/monster/boss_gargoyleking_@/boss_gargoyleking_@.spine,0,0.6,ignore,boss,dark,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153006,훈련용 수정 거인,dealking_boss,res/character/monster/boss_crystalgiant_@/boss_crystalgiant_@.spine,0,0.4,ignore,boss,light,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153007,훈련용 수정 거인,dealking_boss,res/character/monster/boss_crystalgiant_@/boss_crystalgiant_@.spine,0,0.4,ignore,boss,fire,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153008,훈련용 수정 거인,dealking_boss,res/character/monster/boss_crystalgiant_@/boss_crystalgiant_@.spine,0,0.4,ignore,boss,water,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153009,훈련용 수정 거인,dealking_boss,res/character/monster/boss_crystalgiant_@/boss_crystalgiant_@.spine,0,0.4,ignore,boss,earth,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
153010,훈련용 수정 거인,dealking_boss,res/character/monster/boss_crystalgiant_@/boss_crystalgiant_@.spine,0,0.4,ignore,boss,dark,tanker,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,,,,,,,,,,10,4000,10000000,4040,0,0,75,80,10,10,0,15,9675,43333333,100
154101,파멸의 다크닉스,world_raid_boss,res/character/dragon/darknixofruin_dark_03/darknixofruin_dark_03.spine,0,1.5,ignore,boss,dark,dealer,xl,res/ui/icons/cha/darknixofruin_dark_03.png,0,280012,280009,280010,280011,280013,280014,280015,280016,280017,,4500,3300,5500000,2278,10,0,50,200,10,0,0,0,4950,20625000,210
154202,엑스 마키나,ancient_ruin_dragon,res/character/monster/boss_ancient_!/boss_ancient_@.spine,0,1.24,use,boss,dark,tanker,xl,res/ui/icons/mon/ancient_ruin_boss_@.png,10,,251005,251015,251025,251035,251045,251055,251065,251075,239001,10000,6000,1000000,560,0,10,75,100,10,10,0,15,9675,6000000,120
154203,드론,ancient_ruin_dragon_drone,res/character/monster/boss_ancient_drone/boss_ancient_drone.spine,0,1,ignore,common,dark,healer,s,res/ui/icons/mon/ancient_ruin_drone.png,0,,251085,251095,,,,,,,,0,6000,500000,260,0,0,75,80,10,10,0,15,9675,3000000,100
154304,폼폼킹,pompomking,res/character/monster/boss_pompomking/boss_pompomking.spine,0,0.5,ignore,boss,water,supporter,xl,res/ui/icons/mon/pompomking_@.png,0,271209,271201,271205,271206,271202,271203,271204,271207,271208,271210,10000,4000,1000000,540,50,70,100,100,0,25,30,40,9675,4333333,125
138001,마정석 도굴꾼,goblinrobber,res/character/monster/boss_goblinrobber/boss_goblinrobber.spine,0,0.5,ignore,boss,dark,tanker,xl,res/ui/icons/mon/goblinrobber_dark.png,0,,271001,271002,271003,271005,271006,271009,271210,,,10000,6000,1000000,560,0,70,100,100,25,25,30,40,9675,6000000,150
138002,닥터 크로우,doctorcrow,res/character/monster/boss_doctorcrow/boss_doctorcrow.spine,0,0.65,ignore,boss,earth,dealer,xl,res/ui/icons/mon/doctorcrow_earth.png,0,271101,271102,271103,271106,271009,271210,,,,,10001,22000,1000000,720,0,70,100,100,25,25,30,40,9675,19333333,150
138003,악마날개,evil_wing,res/character/monster/common_evil_wing_@/common_evil_wing_@.spine,0,0.7,ignore,common,earth,dealer,s,res/ui/icons/mon/evil_wing_@.png,0,271104,271108,271105,271210,,,,,,,4000,7000,1000000,510,0,0,75,80,10,10,0,15,9675,6833333,100
138004,폼폼킹,pompomking,res/character/monster/boss_pompomking/boss_pompomking.spine,0,0.5,ignore,boss,water,supporter,xl,res/ui/icons/mon/pompomking_@.png,0,271209,271201,271205,271206,271202,271203,271204,271207,271208,271210,10000,4000,1000000,540,50,70,100,100,0,25,30,40,9675,4333333,125
201001,지옥불 천사,fallen_angel,res/character/monster/subboss_fallen_angel_fire/subboss_fallen_angel_fire.spine,0,1,ignore,boss,fire,tanker,l,res/ui/icons/mon/fallen_angel_fire.png,10,,301011,301012,301013,,,,,,,5000,2250,1500000,673,0,0,0,0,10,10,0,0,5000,4312500,20
201002,강화 스컬,flying_skull,res/character/monster/common_flying_skull_fire/common_flying_skull_fire.spine,0,1,ignore,common,fire,dealer,s,res/ui/icons/mon/flying_skull_@.png,0,301001,301002,301003,301004,301005,301006,,,,,1000,50000,100,510,20,20,110,100,0,35,0,0,1464,4267,135
202001,앙그라 신도 지휘관,leader,res/character/monster/leader_@/leader_@.spine,0,1,ignore,boss,water,tanker,s,res/ui/icons/mon/leader_@.png,2,,302001,302002,,,,,,,,0,50000,4000000,2100,0,10,50,0,-100,200,0,0,0,170666667,100
202002,앙그라 신도 병사,swordman,res/character/monster/swordman_@/swordman_@.spine,0,1,ignore,common,water,tanker,s,res/ui/icons/mon/swordman_@.png,2,230001,302003,,,,,,,,,7000,1000,14000,86,0,0,50,50,0,40,0,20,7000,25667,90
202003,앙그라 신도 궁병,archer,res/character/monster/archer_@/archer_@.spine,0,1,ignore,common,water,dealer,s,res/ui/icons/mon/archer_@.png,2,230000,302003,,,,,,,,,10000,1000,13000,115,50,10,50,50,40,0,0,20,15750,23833,90
202004,앙그라 신도 마법사,mage,res/character/monster/mage_@/mage_@.spine,0,1,ignore,common,water,dealer,s,res/ui/icons/mon/mage_@.png,2,230000,302009,302003,,,,,,,,15000,1000,13000,165,0,30,75,200,10,10,0,20,18375,23833,220
202005,앙그라 신도 치유사,priest,res/character/monster/priest_@/priest_@.spine,0,1,ignore,common,water,healer,s,res/ui/icons/mon/priest_@.png,3,,230007,302003,,,,,,,,1000,1000,18800,28,20,10,50,10,10,10,0,50,1260,34467,30
202006,커다란 폭탄(정방향),boom_forward,res/character/monster/boom_forward/boom_forward.spine,0,0.7,ignore,common,water,dealer,s,res/ui/icons/mon/boom_forward.png,3,,302004,302007,301005,,,,,,,2500,0,1000,25,20,10,50,200,-100,-100,0,0,3150,1000,0
202007,커다란 폭탄(역방향),boom_reverse,res/character/monster/boom_reverse/boom_reverse.spine,0,0.7,ignore,common,water,dealer,s,res/ui/icons/mon/boom_reverse.png,3,,302005,302008,301005,,,,,,,2500,0,1000,25,20,10,50,200,-100,-100,0,0,3150,1000,0
203001,픽시퀸,pixie_queen,res/character/monster/elite_pixie_queen_light/elite_pixie_queen_light.spine,0,1,ignore,subboss,light,dealer,l,res/ui/icons/mon/pixie_queen_@.png,4,231000,303006,303007,303001,303002,303004,303005,,,,10000,1200,600000,352,20,15,50,150,30,0,0,0,12900,1200000,180
203002,페어리퀸,pixie_queen,res/character/monster/elite_pixie_queen2_light/elite_pixie_queen2_light.spine,0,1,ignore,subboss,dark,dealer,l,res/ui/icons/mon/pixie_queen2_light.png,4,231000,303006,303007,303001,303003,303004,303005,,,,10000,1200,600000,352,50,15,50,30,0,40,0,0,16125,1200000,70
203003,픽시퀸,pixie_queen,res/character/monster/elite_pixie_queen_light/elite_pixie_queen_light.spine,0,1,ignore,subboss,light,dealer,l,res/ui/icons/mon/pixie_queen_@.png,4,231000,303006,303007,303001,303005,,,,,,10000,1200,600000,352,20,15,50,150,30,0,0,0,12900,1200000,180
203004,페어리퀸,pixie_queen,res/character/monster/elite_pixie_queen2_light/elite_pixie_queen2_light.spine,0,1,ignore,subboss,dark,dealer,l,res/ui/icons/mon/pixie_queen2_light.png,4,231000,303006,303007,303001,303003,303005,,,,,10000,1200,600000,352,50,15,50,30,0,40,0,0,16125,1200000,70
204001,땅 화이트 디스트로이어,whitedestroyer,res/character/dragon/whitedestroyer_all_03/whitedestroyer_@_03.spine,0,1,ignore,boss,earth,dealer,l,res/ui/icons/cha/whitedestroyer_@_03.png,4,,304002,304003,304004,304005,304008,304009,,,,8000,1800,2000000,898,0,15,50,200,20,20,0,20,8600,5000000,240
204002,회복 포션,potion,res/character/monster/common_potion_!/common_potion_@.spine,0,0.5,ignore,common,earth,healer,s,res/ui/icons/mon/potion_@.png,0,,301005,304001,,,,,,,,0,0,100,0,20,15,50,200,-100,-100,0,0,0,100,0
205001,물 앙그라,angra,res/character/dragon/angra_@_03/angra_@_03.spine,0,1.8,ignore,boss,water,dealer,xl,res/ui/icons/cha/angra_@_03.png,10,239014,305001,305002,305005,305006,305007,,,,,10000,2000,3000000,1320,-20,15,50,200,0,0,0,30,8600,8000000,200
205002,카데스의 눈,eye_of_kadeath,res/character/monster/eye_of_kadeath/eye_of_kadeath.spine,0,0.3,ignore,common,water,supporter,s,res/ui/icons/mon/eye_of_kadeath.png,0,,301005,305012,305013,305011,301006,,,,,1000,25000,100,260,20,120,100,80,0,35,0,0,2640,2183,115
205003,앙그라 신도 치유사,priest,res/character/monster/priest_@/priest_@.spine,0,1,ignore,common,water,healer,s,res/ui/icons/mon/priest_@.png,3,,230007,305021,302009,,,,,,,1000,1000,18800,28,20,10,50,10,10,10,0,50,1260,34467,30
205004,커다란 폭탄(정방향),boom_forward,res/character/monster/boom_forward/boom_forward.spine,0,0.7,ignore,common,water,dealer,s,res/ui/icons/mon/boom_forward.png,3,,305022,305024,301005,,,,,,,4000,0,1000,40,20,10,50,200,-100,-100,0,0,5040,1000,0
205005,커다란 폭탄(역방향),boom_reverse,res/character/monster/boom_reverse/boom_reverse.spine,0,0.7,ignore,common,water,dealer,s,res/ui/icons/mon/boom_reverse.png,3,,305023,305025,301005,,,,,,,4000,0,1000,40,20,10,50,200,-100,-100,0,0,5040,1000,0
205006,물 앙그라,angra,res/character/dragon/angra_@_03/angra_@_03.spine,0,1.8,ignore,boss,water,dealer,xl,res/ui/icons/cha/angra_@_03.png,10,239014,305001,305005,305006,305007,,,,,,10000,2000,3000000,1320,-20,15,50,200,0,0,0,30,8600,8000000,200
205007,강화 포션,potion,res/character/monster/common_potion_!/common_potion_@.spine,0,0.5,ignore,common,fire,healer,s,res/ui/icons/mon/potion_@.png,0,,301005,304001,305031,,,,,,,0,0,100,0,20,15,50,200,-100,-100,0,0,0,100,0
205008,물 앙그라,angra,res/character/dragon/angra_@_03/angra_@_03.spine,0,1.8,ignore,boss,water,dealer,xl,res/ui/icons/cha/angra_@_03.png,10,239014,305002,305005,305006,305007,,,,,,10000,2000,3000000,1320,-20,15,50,200,0,0,0,30,8600,8000000,200
211001,폭탄 다람쥐,squirrel,res/character/monster/common_squirrel_earth/common_squirrel_earth.spine,0,1,ignore,common,earth,dealer,s,res/ui/icons/mon/squirrel_@.png,0,230000,,,,,,,,,,0,1500,14400,21,30,10,50,50,10,5,0,0,0,32400,65
211002,폭탄 다람쥐 리더,squirrel_leader,res/character/monster/elite_squirrel_leader_earth/elite_squirrel_leader_earth.spine,0,1,ignore,boss,earth,dealer,m,res/ui/icons/mon/squirrel_leader_@.png,0,231040,,,,,,,,,,4400,1500,561600,284,50,20,70,80,400,0,0,0,7524,1263600,480
212001,깊은 숲 지니,ifrit,res/character/monster/elite_ifrit2_fire/elite_ifrit2_fire.spine,0,1,ignore,boss,fire,dealer,m,res/ui/icons/mon/ifrit2_@.png,0,231009,,,,,,,,,,6000,1500,561600,300,25,15,75,80,5,5,0,0,8343.75,1263600,90
213001,어둠 에일리언드래곤,aliendragon,res/character/dragon/aliendragon_@_03/aliendragon_@_03.spine,1,0.6,ignore,boss,dark,dealer,xl,res/ui/icons/cha/aliendragon_@_03.png,0,231009,,,,,,,,,,4800,2300,518000,278,20,15,50,80,5,5,0,0,6192,1510833,90
214001,폐허의 질서 유지장치,world_order_machine,res/character/monster/boss_world_order_machine_light/boss_world_order_machine_light_1.spine,0,1,ignore,boss,light,dealer,xl,res/ui/icons/mon/world_order_machine_@.png,0,233500,,,,,,,,,,4400,3300,800000,397,10,20,50,80,10,30,0,30,5324,3000000,120
215001,불 마누스,manus,res/character/dragon/manus_all_03/manus_@_03.spine,0,1,ignore,boss,fire,healer,xl,res/ui/icons/cha/manus_@_03.png,0,231009,,,,,,,,,,4400,3300,800000,397,10,20,50,80,10,30,0,30,5324,3000000,120
