stage,t_name,r_difficult,mode,r_chapter_info,r_stage_info,attr,level,hp_ratio,boss_hp_ratio,r_boss_actural_ratio,r_real_hp,r_real_def,r_real_atk,buff_user,buff_enemy,val_1,t_help,r_value,r_value_2
1401248,고대의탑,ancient,ancient,ancient,248,fire,1876,1.5,1.3,1.95,"2,155,956","23,463","17,255",attr;earth;final_dmg_rate_multi;25,"did;121473;atk_dmg_adj_rate_add;300,did;121523;atk_dmg_adj_rate_add;50,did;121523;cri_dmg_add;120,did;121113;atk_dmg_adj_rate_add;150,did;121573;atk_dmg_adj_rate_add;500,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401249,고대의탑,ancient,ancient,ancient,249,light,1888,1.5,1.1,1.65,"2,718,814","16,593","14,931",,"did;121494;atk_dmg_adj_rate_add;200,did;121434;atk_dmg_adj_rate_add;45,did;121094;atk_dmg_adj_rate_add;50,did;121484;atk_dmg_adj_rate_add;200,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401250,고대의탑,ancient,ancient,ancient,250,dark,1900,1.5,1.3,1.95,"2,332,521","25,354","9,908",,"did;121455;atk_dmg_adj_rate_add;600,did;120835;atk_dmg_adj_rate_add;500,did;121185;atk_dmg_adj_rate_add;65,did;121185;cri_dmg_add;120,did;121555;atk_dmg_adj_rate_add;65,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401251,고대의탑,ancient,ancient,ancient,251,earth,2000,1.5,1.3,1.95,"1,791,591","14,517","23,252",,"did;121141;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401252,고대의탑,ancient,ancient,ancient,252,water,2020,1.5,1.3,1.95,"3,246,749","19,870","15,566",,"did;121632;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401253,고대의탑,ancient,ancient,ancient,253,fire,2040,1.5,1.3,1.95,"2,095,399","19,978","16,358",,"did;120593;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401254,고대의탑,ancient,ancient,ancient,254,light,2060,1.5,1.3,1.95,"2,129,825","16,330","25,654",,"did;121304;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401255,고대의탑,ancient,ancient,ancient,255,dark,2080,1.5,1.3,1.95,"2,201,181","14,977","25,272",,"did;120695;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401256,고대의탑,ancient,ancient,ancient,256,earth,2110,1.5,1.3,1.95,"2,106,398","18,451","25,119",,"did;121101;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401257,고대의탑,ancient,ancient,ancient,257,water,2140,1.5,1.3,1.95,"2,461,225","25,290","15,378",,"did;120102;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401258,고대의탑,ancient,ancient,ancient,258,fire,2170,1.5,1.3,1.95,"2,250,775","15,812","23,202",,"did;120173;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401259,고대의탑,ancient,ancient,ancient,259,light,2200,1.5,1.3,1.95,"3,283,424","18,401","17,618",,"did;121614;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401260,고대의탑,ancient,ancient,ancient,260,dark,2230,1.5,1.3,1.95,"2,044,815","17,547","30,053",,"did;121465;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401261,고대의탑,ancient,ancient,ancient,261,earth,2270,1.5,1.3,1.95,"2,788,100","19,630","16,562",,"did;120591;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401262,고대의탑,ancient,ancient,ancient,262,water,2310,1.5,1.3,1.95,"3,160,408","18,509","20,509",,"did;121132;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401263,고대의탑,ancient,ancient,ancient,263,fire,2350,1.5,1.3,1.95,"2,787,145","18,332","31,681",,"did;120463;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401264,고대의탑,ancient,ancient,ancient,264,light,2390,1.5,1.3,1.95,"1,784,373","25,943","29,438",,"did;121714;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401265,고대의탑,ancient,ancient,ancient,265,dark,2430,1.5,1.3,1.95,"1,891,400","22,999","24,308",,"did;120305;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401266,고대의탑,ancient,ancient,ancient,266,earth,2480,1.5,1.3,1.95,"2,445,731","25,655","25,917",,"did;120651;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401267,고대의탑,ancient,ancient,ancient,267,water,2530,1.5,1.3,1.95,"2,722,820","14,575","23,020",,"did;120072;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401268,고대의탑,ancient,ancient,ancient,268,fire,2580,1.5,1.3,1.95,"3,426,770","28,674","23,016",,"did;121593;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401269,고대의탑,ancient,ancient,ancient,269,light,2630,1.5,1.3,1.95,"3,045,224","29,798","13,684",,"did;120214;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401270,고대의탑,ancient,ancient,ancient,270,dark,2680,1.5,1.3,1.95,"2,437,842","21,174","36,062",,"did;121605;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401271,고대의탑,ancient,ancient,ancient,271,earth,2730,1.5,1.3,1.95,"4,211,091","24,786","18,536",,"did;120891;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401272,고대의탑,ancient,ancient,ancient,272,water,2780,1.5,1.3,1.95,"4,091,281","23,475","21,483",,"did;120712;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401273,고대의탑,ancient,ancient,ancient,273,fire,2830,1.5,1.3,1.95,"4,570,903","29,232","13,539",,"did;121543;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401274,고대의탑,ancient,ancient,ancient,274,light,2880,1.5,1.3,1.95,"2,499,172","22,878","38,668",,"did;121504;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401275,고대의탑,ancient,ancient,ancient,275,dark,2930,1.5,1.3,1.95,"2,607,725","22,979","40,142",,"did;121445;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401276,고대의탑,ancient,ancient,ancient,276,earth,2980,1.5,1.3,1.95,"3,137,040","23,571","42,876",,"did;121551;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401277,고대의탑,ancient,ancient,ancient,277,water,3030,1.5,1.3,1.95,"3,373,006","34,444","24,171",,"did;121512;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401278,고대의탑,ancient,ancient,ancient,278,fire,3080,1.5,1.3,1.95,"2,944,590","29,413","41,174",,"did;120663;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401279,고대의탑,ancient,ancient,ancient,279,light,3130,1.5,1.3,1.95,"2,823,176","25,555","41,044",,"did;121664;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401280,고대의탑,ancient,ancient,ancient,280,dark,3180,1.5,1.3,1.95,"4,367,460","28,272","26,681",,"did;121415;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401281,고대의탑,ancient,ancient,ancient,281,earth,3230,1.5,1.3,1.95,"3,978,962","29,819","29,539",,"did;121481;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401282,고대의탑,ancient,ancient,ancient,282,water,3280,1.5,1.3,1.95,"3,289,210","25,312","41,606",,"did;120812;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401283,고대의탑,ancient,ancient,ancient,283,fire,3330,1.5,1.3,1.95,"3,332,877","40,847","24,960",,"did;121013;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401284,고대의탑,ancient,ancient,ancient,284,light,3380,1.5,1.3,1.95,"3,047,974","27,594","44,321",,"did;121654;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401285,고대의탑,ancient,ancient,ancient,285,dark,3430,1.5,1.3,1.95,"3,953,364","39,549","26,485",,"did;121575;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401286,고대의탑,ancient,ancient,ancient,286,earth,3480,1.5,1.3,1.95,"5,426,771","31,038","23,674",,"did;120431;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401287,고대의탑,ancient,ancient,ancient,287,water,3530,1.5,1.3,1.95,"3,371,475","32,604","50,649",,"did;120872;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401288,고대의탑,ancient,ancient,ancient,288,fire,3580,1.5,1.3,1.95,"3,387,951","31,206","52,072",,"did;121683;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401289,고대의탑,ancient,ancient,ancient,289,light,3630,1.5,1.3,1.95,"4,172,330","47,545","31,223",,"did;121474;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401290,고대의탑,ancient,ancient,ancient,290,dark,3680,1.5,1.3,1.95,"3,571,066","37,687","47,704",,"did;121745;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-65",,,,
1401291,고대의탑,ancient,ancient,ancient,291,earth,3730,1.5,1.3,1.95,"3,333,800","27,060","43,347",attr;water;final_dmg_rate_multi;25,"did;121141;atk_dmg_adj_rate_add;0,did;121101;atk_dmg_adj_rate_add;50,did;120591;atk_dmg_adj_rate_add;50,did;120651;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401292,고대의탑,ancient,ancient,ancient,292,water,3780,1.5,1.3,1.95,"4,063,702","21,769","34,384",attr;fire;final_dmg_rate_multi;25,"did;120072;atk_dmg_adj_rate_add;150,did;120102;atk_dmg_adj_rate_add;0,did;121132;atk_dmg_adj_rate_add;150,did;121632;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401293,고대의탑,ancient,ancient,ancient,293,fire,3830,1.5,1.3,1.95,"3,926,267","37,491","30,695",attr;earth;final_dmg_rate_multi;25,"did;120593;atk_dmg_adj_rate_add;0,did;120173;atk_dmg_adj_rate_add;0,did;120463;atk_dmg_adj_rate_add;50,did;121593;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401294,고대의탑,ancient,ancient,ancient,294,light,3880,1.5,1.3,1.95,"3,497,571","31,674","50,873",,"did;121654;atk_dmg_adj_rate_add;150,did;121614;atk_dmg_adj_rate_add;150,did;121714;atk_dmg_adj_rate_add;150,did;120214;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401295,고대의탑,ancient,ancient,ancient,295,dark,3930,1.5,1.3,1.95,"4,151,086","28,283","47,730",,"did;120695;atk_dmg_adj_rate_add;0,did;121465;atk_dmg_adj_rate_add;150,did;120305;atk_dmg_adj_rate_add;150,did;121605;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401296,고대의탑,ancient,ancient,ancient,296,earth,3980,1.5,1.3,1.95,"6,134,970","36,126","27,016",attr;water;final_dmg_rate_multi;25,"did;120891;atk_dmg_adj_rate_add;50,did;121551;atk_dmg_adj_rate_add;50,did;121481;atk_dmg_adj_rate_add;0,did;120431;atk_dmg_adj_rate_add;50,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401297,고대의탑,ancient,ancient,ancient,297,water,4030,1.5,1.3,1.95,"5,926,719","34,022","31,134",attr;fire;final_dmg_rate_multi;25,"did;120712;atk_dmg_adj_rate_add;150,did;121512;atk_dmg_adj_rate_add;50,did;120812;atk_dmg_adj_rate_add;150,did;120872;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401298,고대의탑,ancient,ancient,ancient,298,fire,4080,1.5,1.3,1.95,"6,585,696","42,135","19,512",attr;earth;final_dmg_rate_multi;25,"did;121543;atk_dmg_adj_rate_add;0,did;120663;atk_dmg_adj_rate_add;0,did;121013;atk_dmg_adj_rate_add;0,did;121683;atk_dmg_adj_rate_add;0,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401299,고대의탑,ancient,ancient,ancient,299,light,4130,1.5,1.3,1.95,"3,580,121","32,800","55,441",,"did;121504;atk_dmg_adj_rate_add;0,did;121664;atk_dmg_adj_rate_add;50,did;121304;atk_dmg_adj_rate_add;0,did;121474;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1401300,고대의탑,ancient,ancient,ancient,300,dark,4180,1.5,1.3,1.95,"3,716,530","32,775","57,258",,"did;121445;atk_dmg_adj_rate_add;150,did;121415;atk_dmg_adj_rate_add;50,did;121575;atk_dmg_adj_rate_add;0,did;121745;atk_dmg_adj_rate_add;150,all;0;atk_dmg_adj_rate_add;75,all;0;resistance_add;50,all;0;hit_rate_add;75,all;0;avoid_add;50,all;0;cri_avoid_add;35,all;0;final_heal_rate_multi_debuff;-70",,,,
1500001,클랜던전,clan,clan,clan,1,earth,207,1,1.00,1,0,"6,000",0.0,,"all;0;accuracy_add;30,all;0;atk_multi;0",,,30,
1500002,클랜던전,clan,clan,clan,2,water,207,1,1.00,1,0,"6,000",0.0,,"all;0;accuracy_add;30,all;0;atk_multi;0",,,30,
1500003,클랜던전,clan,clan,clan,3,fire,207,1,1.00,1,0,"6,000",0.0,,"all;0;accuracy_add;30,all;0;atk_multi;0",,,30,
1500004,클랜던전,clan,clan,clan,4,light,207,1,1.00,1,0,"6,000",0.0,,"all;0;accuracy_add;30,all;0;atk_multi;0",,,30,
1500005,클랜던전,clan,clan,clan,5,dark,207,1,1.00,1,0,"6,000",0.0,,"all;0;accuracy_add;30,all;0;atk_multi;0",,,30,
1500006,클랜던전,clan,clan,clan,6,earth,207,1,1.00,1,0,"6,000",2.0,,"all;0;accuracy_add;30,all;0;atk_multi;2",,1,30,
1500007,클랜던전,clan,clan,clan,7,water,207,1,1.00,1,0,"6,000",2.0,,"all;0;accuracy_add;30,all;0;atk_multi;2",,1,30,
1500008,클랜던전,clan,clan,clan,8,fire,207,1,1.00,1,0,"6,000",2.0,,"all;0;accuracy_add;30,all;0;atk_multi;2",,1,30,
1500009,클랜던전,clan,clan,clan,9,light,207,1,1.00,1,0,"6,000",2.0,,"all;0;accuracy_add;30,all;0;atk_multi;2",,1,30,
1500010,클랜던전,clan,clan,clan,10,dark,207,1,1.00,1,0,"6,000",2.0,,"all;0;accuracy_add;30,all;0;atk_multi;2",,1,30,
1500011,클랜던전,clan,clan,clan,11,earth,207,1,1.00,1,0,"6,000",4.0,,"all;0;accuracy_add;30,all;0;atk_multi;4",,2,30,
1500012,클랜던전,clan,clan,clan,12,water,207,1,1.00,1,0,"6,000",4.0,,"all;0;accuracy_add;30,all;0;atk_multi;4",,2,30,
1500013,클랜던전,clan,clan,clan,13,fire,207,1,1.00,1,0,"6,000",4.0,,"all;0;accuracy_add;30,all;0;atk_multi;4",,2,30,
1500014,클랜던전,clan,clan,clan,14,light,207,1,1.00,1,0,"6,000",4.0,,"all;0;accuracy_add;30,all;0;atk_multi;4",,2,30,
1500015,클랜던전,clan,clan,clan,15,dark,207,1,1.00,1,0,"6,000",4.0,,"all;0;accuracy_add;30,all;0;atk_multi;4",,2,30,
1500016,클랜던전,clan,clan,clan,16,earth,207,1,1.00,1,0,"6,000",6.0,,"all;0;accuracy_add;30,all;0;atk_multi;6",,3,30,
1500017,클랜던전,clan,clan,clan,17,water,207,1,1.00,1,0,"6,000",6.0,,"all;0;accuracy_add;30,all;0;atk_multi;6",,3,30,
1500018,클랜던전,clan,clan,clan,18,fire,207,1,1.00,1,0,"6,000",6.0,,"all;0;accuracy_add;30,all;0;atk_multi;6",,3,30,
1500019,클랜던전,clan,clan,clan,19,light,207,1,1.00,1,0,"6,000",6.0,,"all;0;accuracy_add;30,all;0;atk_multi;6",,3,30,
1500020,클랜던전,clan,clan,clan,20,dark,207,1,1.00,1,0,"6,000",6.0,,"all;0;accuracy_add;30,all;0;atk_multi;6",,3,30,
1500021,클랜던전,clan,clan,clan,21,earth,207,1,1.00,1,0,"6,000",8.0,,"all;0;accuracy_add;30,all;0;atk_multi;8",,4,30,
1500022,클랜던전,clan,clan,clan,22,water,207,1,1.00,1,0,"6,000",8.0,,"all;0;accuracy_add;30,all;0;atk_multi;8",,,30,
1500023,클랜던전,clan,clan,clan,23,fire,207,1,1.00,1,0,"6,000",8.0,,"all;0;accuracy_add;30,all;0;atk_multi;8",,,30,
1500024,클랜던전,clan,clan,clan,24,light,207,1,1.00,1,0,"6,000",8.0,,"all;0;accuracy_add;30,all;0;atk_multi;8",,,30,
1500025,클랜던전,clan,clan,clan,25,dark,207,1,1.00,1,0,"6,000",8.0,,"all;0;accuracy_add;30,all;0;atk_multi;8",,,30,
1500026,클랜던전,clan,clan,clan,26,earth,207,1,1.00,1,0,"6,000",10.0,,"all;0;accuracy_add;30,all;0;atk_multi;10",,,30,
1500027,클랜던전,clan,clan,clan,27,water,207,1,1.00,1,0,"6,000",10.0,,"all;0;accuracy_add;30,all;0;atk_multi;10",,,30,
1500028,클랜던전,clan,clan,clan,28,fire,207,1,1.00,1,0,"6,000",10.0,,"all;0;accuracy_add;30,all;0;atk_multi;10",,,30,
1500029,클랜던전,clan,clan,clan,29,light,207,1,1.00,1,0,"6,000",10.0,,"all;0;accuracy_add;30,all;0;atk_multi;10",,,30,
1500030,클랜던전,clan,clan,clan,30,dark,207,1,1.00,1,0,"6,000",10.0,,"all;0;accuracy_add;30,all;0;atk_multi;10",,,30,
1500031,클랜던전,clan,clan,clan,31,earth,207,1,1.00,1,0,"6,000",12.0,,"all;0;accuracy_add;30,all;0;atk_multi;12",,,30,
1500032,클랜던전,clan,clan,clan,32,water,207,1,1.00,1,0,"6,000",14.0,,"all;0;accuracy_add;30,all;0;atk_multi;14",,,30,
1500033,클랜던전,clan,clan,clan,33,fire,207,1,1.00,1,0,"6,000",16.0,,"all;0;accuracy_add;30,all;0;atk_multi;16",,,30,
