stage,t_name,season_id,r_difficult,single_reward,mode,r_chapter_info,r_stage_info,attr,cost_type,cost_value,time_limit,wave,tamer_exp,dragon_exp,r_dragon_exp,r_cost_per_exp,gold_min,gold_max,r_gold_aver,mission_01,mission_02,mission_03,item_1_id,item_1_min,item_1_max,item_1_rate,item_2_id,item_2_min,item_2_max,item_2_rate,item_3_id,item_3_min,item_3_max,item_3_rate,item_4_id,item_4_min,item_4_max,item_4_rate,item_5_id,item_5_min,item_5_max,item_5_rate,item_6_id,item_6_min,item_6_max,item_6_rate
1401093,고대의탑,,ancient,0,ancient,ancient,93,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401094,고대의탑,,ancient,0,ancient,ancient,94,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401095,고대의탑,,ancient,0,ancient,ancient,95,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401096,고대의탑,,ancient,0,ancient,ancient,96,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401097,고대의탑,,ancient,0,ancient,ancient,97,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401098,고대의탑,,ancient,0,ancient,ancient,98,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401099,고대의탑,,ancient,0,ancient,ancient,99,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401100,고대의탑,,ancient,0,ancient,ancient,100,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401101,고대의탑,,ancient,0,ancient,ancient,101,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401102,고대의탑,,ancient,0,ancient,ancient,102,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401103,고대의탑,,ancient,0,ancient,ancient,103,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401104,고대의탑,,ancient,0,ancient,ancient,104,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401105,고대의탑,,ancient,0,ancient,ancient,105,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401106,고대의탑,,ancient,0,ancient,ancient,106,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401107,고대의탑,,ancient,0,ancient,ancient,107,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401108,고대의탑,,ancient,0,ancient,ancient,108,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401109,고대의탑,,ancient,0,ancient,ancient,109,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401110,고대의탑,,ancient,0,ancient,ancient,110,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401111,고대의탑,,ancient,0,ancient,ancient,111,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401112,고대의탑,,ancient,0,ancient,ancient,112,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401113,고대의탑,,ancient,0,ancient,ancient,113,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401114,고대의탑,,ancient,0,ancient,ancient,114,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401115,고대의탑,,ancient,0,ancient,ancient,115,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401116,고대의탑,,ancient,0,ancient,ancient,116,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401117,고대의탑,,ancient,0,ancient,ancient,117,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401118,고대의탑,,ancient,0,ancient,ancient,118,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401119,고대의탑,,ancient,0,ancient,ancient,119,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401120,고대의탑,,ancient,0,ancient,ancient,120,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401121,고대의탑,,ancient,0,ancient,ancient,121,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401122,고대의탑,,ancient,0,ancient,ancient,122,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401123,고대의탑,,ancient,0,ancient,ancient,123,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401124,고대의탑,,ancient,0,ancient,ancient,124,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401125,고대의탑,,ancient,0,ancient,ancient,125,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401126,고대의탑,,ancient,0,ancient,ancient,126,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401127,고대의탑,,ancient,0,ancient,ancient,127,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401128,고대의탑,,ancient,0,ancient,ancient,128,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401129,고대의탑,,ancient,0,ancient,ancient,129,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401130,고대의탑,,ancient,0,ancient,ancient,130,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401131,고대의탑,,ancient,0,ancient,ancient,131,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401132,고대의탑,,ancient,0,ancient,ancient,132,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401133,고대의탑,,ancient,0,ancient,ancient,133,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401134,고대의탑,,ancient,0,ancient,ancient,134,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401135,고대의탑,,ancient,0,ancient,ancient,135,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401136,고대의탑,,ancient,0,ancient,ancient,136,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401137,고대의탑,,ancient,0,ancient,ancient,137,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401138,고대의탑,,ancient,0,ancient,ancient,138,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401139,고대의탑,,ancient,0,ancient,ancient,139,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401140,고대의탑,,ancient,0,ancient,ancient,140,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401141,고대의탑,,ancient,0,ancient,ancient,141,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401142,고대의탑,,ancient,0,ancient,ancient,142,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401143,고대의탑,,ancient,0,ancient,ancient,143,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401144,고대의탑,,ancient,0,ancient,ancient,144,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401145,고대의탑,,ancient,0,ancient,ancient,145,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401146,고대의탑,,ancient,0,ancient,ancient,146,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401147,고대의탑,,ancient,0,ancient,ancient,147,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401148,고대의탑,,ancient,0,ancient,ancient,148,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401149,고대의탑,,ancient,0,ancient,ancient,149,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401150,고대의탑,,ancient,0,ancient,ancient,150,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401151,고대의탑,,ancient,0,ancient,ancient,151,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401152,고대의탑,,ancient,0,ancient,ancient,152,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401153,고대의탑,,ancient,0,ancient,ancient,153,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401154,고대의탑,,ancient,0,ancient,ancient,154,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401155,고대의탑,,ancient,0,ancient,ancient,155,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401156,고대의탑,,ancient,0,ancient,ancient,156,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401157,고대의탑,,ancient,0,ancient,ancient,157,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401158,고대의탑,,ancient,0,ancient,ancient,158,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401159,고대의탑,,ancient,0,ancient,ancient,159,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401160,고대의탑,,ancient,0,ancient,ancient,160,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401161,고대의탑,,ancient,0,ancient,ancient,161,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401162,고대의탑,,ancient,0,ancient,ancient,162,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401163,고대의탑,,ancient,0,ancient,ancient,163,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401164,고대의탑,,ancient,0,ancient,ancient,164,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401165,고대의탑,,ancient,0,ancient,ancient,165,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401166,고대의탑,,ancient,0,ancient,ancient,166,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401167,고대의탑,,ancient,0,ancient,ancient,167,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401168,고대의탑,,ancient,0,ancient,ancient,168,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401169,고대의탑,,ancient,0,ancient,ancient,169,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401170,고대의탑,,ancient,0,ancient,ancient,170,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401171,고대의탑,,ancient,0,ancient,ancient,171,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401172,고대의탑,,ancient,0,ancient,ancient,172,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401173,고대의탑,,ancient,0,ancient,ancient,173,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401174,고대의탑,,ancient,0,ancient,ancient,174,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401175,고대의탑,,ancient,0,ancient,ancient,175,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401176,고대의탑,,ancient,0,ancient,ancient,176,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401177,고대의탑,,ancient,0,ancient,ancient,177,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401178,고대의탑,,ancient,0,ancient,ancient,178,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401179,고대의탑,,ancient,0,ancient,ancient,179,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401180,고대의탑,,ancient,0,ancient,ancient,180,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401181,고대의탑,,ancient,0,ancient,ancient,181,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401182,고대의탑,,ancient,0,ancient,ancient,182,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401183,고대의탑,,ancient,0,ancient,ancient,183,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401184,고대의탑,,ancient,0,ancient,ancient,184,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401185,고대의탑,,ancient,0,ancient,ancient,185,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401186,고대의탑,,ancient,0,ancient,ancient,186,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401187,고대의탑,,ancient,0,ancient,ancient,187,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401188,고대의탑,,ancient,0,ancient,ancient,188,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401189,고대의탑,,ancient,0,ancient,ancient,189,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401190,고대의탑,,ancient,0,ancient,ancient,190,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401191,고대의탑,,ancient,0,ancient,ancient,191,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401192,고대의탑,,ancient,0,ancient,ancient,192,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401193,고대의탑,,ancient,0,ancient,ancient,193,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401194,고대의탑,,ancient,0,ancient,ancient,194,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401195,고대의탑,,ancient,0,ancient,ancient,195,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401196,고대의탑,,ancient,0,ancient,ancient,196,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401197,고대의탑,,ancient,0,ancient,ancient,197,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401198,고대의탑,,ancient,0,ancient,ancient,198,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401199,고대의탑,,ancient,0,ancient,ancient,199,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401200,고대의탑,,ancient,0,ancient,ancient,200,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401201,고대의탑,,ancient,0,ancient,ancient,201,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401202,고대의탑,,ancient,0,ancient,ancient,202,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401203,고대의탑,,ancient,0,ancient,ancient,203,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401204,고대의탑,,ancient,0,ancient,ancient,204,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401205,고대의탑,,ancient,0,ancient,ancient,205,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401206,고대의탑,,ancient,0,ancient,ancient,206,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401207,고대의탑,,ancient,0,ancient,ancient,207,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401208,고대의탑,,ancient,0,ancient,ancient,208,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401209,고대의탑,,ancient,0,ancient,ancient,209,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401210,고대의탑,,ancient,0,ancient,ancient,210,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401211,고대의탑,,ancient,0,ancient,ancient,211,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401212,고대의탑,,ancient,0,ancient,ancient,212,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401213,고대의탑,,ancient,0,ancient,ancient,213,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401214,고대의탑,,ancient,0,ancient,ancient,214,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401215,고대의탑,,ancient,0,ancient,ancient,215,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401216,고대의탑,,ancient,0,ancient,ancient,216,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401217,고대의탑,,ancient,0,ancient,ancient,217,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401218,고대의탑,,ancient,0,ancient,ancient,218,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401219,고대의탑,,ancient,0,ancient,ancient,219,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401220,고대의탑,,ancient,0,ancient,ancient,220,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401221,고대의탑,,ancient,0,ancient,ancient,221,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401222,고대의탑,,ancient,0,ancient,ancient,222,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401223,고대의탑,,ancient,0,ancient,ancient,223,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401224,고대의탑,,ancient,0,ancient,ancient,224,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401225,고대의탑,,ancient,0,ancient,ancient,225,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401226,고대의탑,,ancient,0,ancient,ancient,226,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401227,고대의탑,,ancient,0,ancient,ancient,227,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401228,고대의탑,,ancient,0,ancient,ancient,228,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401229,고대의탑,,ancient,0,ancient,ancient,229,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401230,고대의탑,,ancient,0,ancient,ancient,230,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401231,고대의탑,,ancient,0,ancient,ancient,231,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401232,고대의탑,,ancient,0,ancient,ancient,232,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401233,고대의탑,,ancient,0,ancient,ancient,233,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401234,고대의탑,,ancient,0,ancient,ancient,234,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401235,고대의탑,,ancient,0,ancient,ancient,235,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401236,고대의탑,,ancient,0,ancient,ancient,236,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401237,고대의탑,,ancient,0,ancient,ancient,237,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401238,고대의탑,,ancient,0,ancient,ancient,238,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401239,고대의탑,,ancient,0,ancient,ancient,239,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401240,고대의탑,,ancient,0,ancient,ancient,240,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401241,고대의탑,,ancient,0,ancient,ancient,241,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401242,고대의탑,,ancient,0,ancient,ancient,242,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401243,고대의탑,,ancient,0,ancient,ancient,243,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401244,고대의탑,,ancient,0,ancient,ancient,244,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401245,고대의탑,,ancient,0,ancient,ancient,245,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401246,고대의탑,,ancient,0,ancient,ancient,246,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401247,고대의탑,,ancient,0,ancient,ancient,247,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401248,고대의탑,,ancient,0,ancient,ancient,248,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401249,고대의탑,,ancient,0,ancient,ancient,249,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401250,고대의탑,,ancient,0,ancient,ancient,250,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401251,고대의탑,,ancient,0,ancient,ancient,201,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401252,고대의탑,,ancient,0,ancient,ancient,202,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401253,고대의탑,,ancient,0,ancient,ancient,203,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401254,고대의탑,,ancient,0,ancient,ancient,204,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401255,고대의탑,,ancient,0,ancient,ancient,205,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401256,고대의탑,,ancient,0,ancient,ancient,206,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401257,고대의탑,,ancient,0,ancient,ancient,207,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401258,고대의탑,,ancient,0,ancient,ancient,208,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401259,고대의탑,,ancient,0,ancient,ancient,209,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401260,고대의탑,,ancient,0,ancient,ancient,210,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401261,고대의탑,,ancient,0,ancient,ancient,211,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401262,고대의탑,,ancient,0,ancient,ancient,212,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401263,고대의탑,,ancient,0,ancient,ancient,213,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401264,고대의탑,,ancient,0,ancient,ancient,214,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401265,고대의탑,,ancient,0,ancient,ancient,215,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401266,고대의탑,,ancient,0,ancient,ancient,216,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401267,고대의탑,,ancient,0,ancient,ancient,217,water,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401268,고대의탑,,ancient,0,ancient,ancient,218,fire,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401269,고대의탑,,ancient,0,ancient,ancient,219,light,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401270,고대의탑,,ancient,0,ancient,ancient,220,dark,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401271,고대의탑,,ancient,0,ancient,ancient,221,earth,tower,1,120,3,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
