item,category,t_name,t_desc,icon,type,full_type,attr,role,color,rarity,grade,evolution,did,count,sale_price,get_region,package,tool_name,inbox_icon
770551,object,섬머샤인(땅),"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다.",,dragon,,,,,,3,1,120551,1,300,,,3등급 섬머샤인(땅) 해치,
770552,object,섬머샤인(물),"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다.",,dragon,,,,,,3,1,120552,1,300,,,3등급 섬머샤인(물) 해치,
770553,object,섬머샤인(불),"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다.",,dragon,,,,,,3,1,120553,1,300,,,3등급 섬머샤인(불) 해치,
770554,object,섬머샤인(빛),"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다.",,dragon,,,,,,3,1,120554,1,300,,,3등급 섬머샤인(빛) 해치,
770555,object,섬머샤인(어둠),"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다.",,dragon,,,,,,3,1,120555,1,300,,,3등급 섬머샤인(어둠) 해치,
770561,object,윗치드래곤(땅),"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다.",,dragon,,,,,,3,1,120561,1,300,,,3등급 윗치드래곤(땅) 해치,
770562,object,윗치드래곤(물),"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다.",,dragon,,,,,,3,1,120562,1,300,,,3등급 윗치드래곤(물) 해치,
770563,object,윗치드래곤(불),"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다.",,dragon,,,,,,3,1,120563,1,300,,,3등급 윗치드래곤(불) 해치,
770564,object,윗치드래곤(빛),"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다.",,dragon,,,,,,3,1,120564,1,300,,,3등급 윗치드래곤(빛) 해치,
770565,object,윗치드래곤(어둠),"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다.",,dragon,,,,,,3,1,120565,1,300,,,3등급 윗치드래곤(어둠) 해치,
770572,object,클라우드드래곤(물),비를 불러온다고 알려진 무형 드래곤. 거대한 크기로 사람들에게 위압감을 주나 구름이기 때문에 바람이 불면 사라진다.,,dragon,,,,,,5,1,120572,1,300,,,5등급 클라우드드래곤(물) 해치,
770574,object,클라우드드래곤(빛),비를 불러온다고 알려진 무형 드래곤. 거대한 크기로 사람들에게 위압감을 주나 구름이기 때문에 바람이 불면 사라진다.,,dragon,,,,,,5,1,120574,1,300,,,5등급 클라우드드래곤(빛) 해치,
770581,object,블랙찡또(땅),남해의 작은 섬에서 태어난 드래곤. 그 섬의 고유종 강아지들의 섬김을 받아왔다. 충성심이 특이하게 높아 주인으로 선택한 테이머가 아닌 자는 사람이라도 거칠게 공격한다.,,dragon,,,,,,4,1,120581,1,300,,,4등급 블랙찡또(땅) 해치,
770582,object,블랙찡또(물),남해의 작은 섬에서 태어난 드래곤. 그 섬의 고유종 강아지들의 섬김을 받아왔다. 충성심이 특이하게 높아 주인으로 선택한 테이머가 아닌 자는 사람이라도 거칠게 공격한다.,,dragon,,,,,,4,1,120582,1,300,,,4등급 블랙찡또(물) 해치,
770584,object,블랙찡또(빛),남해의 작은 섬에서 태어난 드래곤. 그 섬의 고유종 강아지들의 섬김을 받아왔다. 충성심이 특이하게 높아 주인으로 선택한 테이머가 아닌 자는 사람이라도 거칠게 공격한다.,,dragon,,,,,,4,1,120584,1,300,,,4등급 블랙찡또(빛) 해치,
770585,object,블랙찡또(어둠),남해의 작은 섬에서 태어난 드래곤. 그 섬의 고유종 강아지들의 섬김을 받아왔다. 충성심이 특이하게 높아 주인으로 선택한 테이머가 아닌 자는 사람이라도 거칠게 공격한다.,,dragon,,,,,,4,1,120585,1,300,,,4등급 블랙찡또(어둠) 해치,
770591,object,고디움(땅),"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다.",,dragon,,,,,,4,1,120591,1,300,,,4등급 고디움(땅) 해치,
770593,object,고디움(불),"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다.",,dragon,,,,,,4,1,120593,1,300,,,4등급 고디움(불) 해치,
770594,object,고디움(빛),"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다.",,dragon,,,,,,4,1,120594,1,300,,,4등급 고디움(빛) 해치,
770595,object,고디움(어둠),"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다.",,dragon,,,,,,4,1,120595,1,300,,,4등급 고디움(어둠) 해치,
770601,object,리소드래곤(땅),잠꾸러기 드래곤. 그의 숙면을 방해하는 자는 엄청난 고통을 겪게 된다고 한다. 본디 성격은 선하나 잠이 덜깬 상태에서 저지르는 행동덕에 공포의 대상이다.,,dragon,,,,,,4,1,120601,1,300,,,4등급 리소드래곤(땅) 해치,
770602,object,리소드래곤(물),잠꾸러기 드래곤. 그의 숙면을 방해하는 자는 엄청난 고통을 겪게 된다고 한다. 본디 성격은 선하나 잠이 덜깬 상태에서 저지르는 행동덕에 공포의 대상이다.,,dragon,,,,,,4,1,120602,1,300,,,4등급 리소드래곤(물) 해치,
770604,object,리소드래곤(빛),잠꾸러기 드래곤. 그의 숙면을 방해하는 자는 엄청난 고통을 겪게 된다고 한다. 본디 성격은 선하나 잠이 덜깬 상태에서 저지르는 행동덕에 공포의 대상이다.,,dragon,,,,,,4,1,120604,1,300,,,4등급 리소드래곤(빛) 해치,
770605,object,리소드래곤(어둠),잠꾸러기 드래곤. 그의 숙면을 방해하는 자는 엄청난 고통을 겪게 된다고 한다. 본디 성격은 선하나 잠이 덜깬 상태에서 저지르는 행동덕에 공포의 대상이다.,,dragon,,,,,,4,1,120605,1,300,,,4등급 리소드래곤(어둠) 해치,
770611,object,메탈마그넷드래곤(땅),고대의 학자들이 자석으로 만들어낸 드래곤. 전기와 철을 먹는 특이한 식성으로 유명하다.,,dragon,,,,,,5,1,120611,1,300,,,5등급 메탈마그넷드래곤(땅) 해치,
770612,object,메탈마그넷드래곤(물),고대의 학자들이 자석으로 만들어낸 드래곤. 전기와 철을 먹는 특이한 식성으로 유명하다.,,dragon,,,,,,5,1,120612,1,300,,,5등급 메탈마그넷드래곤(물) 해치,
770613,object,메탈마그넷드래곤(불),고대의 학자들이 자석으로 만들어낸 드래곤. 전기와 철을 먹는 특이한 식성으로 유명하다.,,dragon,,,,,,5,1,120613,1,300,,,5등급 메탈마그넷드래곤(불) 해치,
770623,object,블랙퀸(불),끔찍한 암흑 마법을 사용하는 마녀의 의지를 이어받은 드래곤. 매서운 눈매와 고압적인 태도로 적을 기선 제압한다.,,dragon,,,,,,5,1,120623,1,300,,,5등급 블랙퀸(불) 해치,
770625,object,블랙퀸(어둠),끔찍한 암흑 마법을 사용하는 마녀의 의지를 이어받은 드래곤. 매서운 눈매와 고압적인 태도로 적을 기선 제압한다.,,dragon,,,,,,5,1,120625,1,300,,,5등급 블랙퀸(어둠) 해치,
770634,object,베네지드래곤(빛),베네지브래블 드래곤. 줄여서 베네지라고 불린다. 괴짜이기 때문에 언제나 엉뚱한 일을 벌인다고 한다.,,dragon,,,,,,4,1,120634,1,300,,,4등급 베네지드래곤(빛) 해치,
770635,object,베네지드래곤(어둠),베네지브래블 드래곤. 줄여서 베네지라고 불린다. 괴짜이기 때문에 언제나 엉뚱한 일을 벌인다고 한다.,,dragon,,,,,,4,1,120635,1,300,,,4등급 베네지드래곤(어둠) 해치,
770641,object,말덱(땅),"둘로 나뉜 순환의 서 중, 흡수의 서를 갖고 있는 악동 드래곤. 호기심이 많아 눈에 보이는 생명들을 책 안에 가두려고 한다. 덕분에 누나인 스트라가 골치를 앓는 편.",,dragon,,,,,,4,1,120641,1,300,,,4등급 말덱(땅) 해치,
770642,object,말덱(물),"둘로 나뉜 순환의 서 중, 흡수의 서를 갖고 있는 악동 드래곤. 호기심이 많아 눈에 보이는 생명들을 책 안에 가두려고 한다. 덕분에 누나인 스트라가 골치를 앓는 편.",,dragon,,,,,,4,1,120642,1,300,,,4등급 말덱(물) 해치,
770643,object,말덱(불),"둘로 나뉜 순환의 서 중, 흡수의 서를 갖고 있는 악동 드래곤. 호기심이 많아 눈에 보이는 생명들을 책 안에 가두려고 한다. 덕분에 누나인 스트라가 골치를 앓는 편.",,dragon,,,,,,4,1,120643,1,300,,,4등급 말덱(불) 해치,
770644,object,말덱(빛),"둘로 나뉜 순환의 서 중, 흡수의 서를 갖고 있는 악동 드래곤. 호기심이 많아 눈에 보이는 생명들을 책 안에 가두려고 한다. 덕분에 누나인 스트라가 골치를 앓는 편.",,dragon,,,,,,4,1,120644,1,300,,,4등급 말덱(빛) 해치,
770651,object,토템드래곤(땅),이국의 땅에서 만들어졌다는 드래곤. 문신의 신비스러운 힘으로 토템을 소환하는 광경은 보는 이에게 공포마저 느끼게 한다.,,dragon,,,,,,5,1,120651,1,300,,,5등급 토템드래곤(땅) 해치,
770653,object,토템드래곤(불),이국의 땅에서 만들어졌다는 드래곤. 문신의 신비스러운 힘으로 토템을 소환하는 광경은 보는 이에게 공포마저 느끼게 한다.,,dragon,,,,,,5,1,120653,1,300,,,5등급 토템드래곤(불) 해치,
770655,object,토템드래곤(어둠),이국의 땅에서 만들어졌다는 드래곤. 문신의 신비스러운 힘으로 토템을 소환하는 광경은 보는 이에게 공포마저 느끼게 한다.,,dragon,,,,,,5,1,120655,1,300,,,5등급 토템드래곤(어둠) 해치,
770662,object,마그나스(물),"이계의 지배자 마룡왕의 자식으로 제 1왕위 계승권을 가졌지만 정복된 세계는 볼일 없다며 서번트 몇 마리와 함께 차원을 넘어 이노를 정복하러 왔다. 참고로, 머리의 왕관은 차원을 넘을 때 아버지 것을 몰래 가지고 온 것.",,dragon,,,,,,5,1,120662,1,300,,,5등급 마그나스(물) 해치,
770663,object,마그나스(불),"이계의 지배자 마룡왕의 자식으로 제 1왕위 계승권을 가졌지만 정복된 세계는 볼일 없다며 서번트 몇 마리와 함께 차원을 넘어 이노를 정복하러 왔다. 참고로, 머리의 왕관은 차원을 넘을 때 아버지 것을 몰래 가지고 온 것.",,dragon,,,,,,5,1,120663,1,300,,,5등급 마그나스(불) 해치,
770665,object,마그나스(어둠),"이계의 지배자 마룡왕의 자식으로 제 1왕위 계승권을 가졌지만 정복된 세계는 볼일 없다며 서번트 몇 마리와 함께 차원을 넘어 이노를 정복하러 왔다. 참고로, 머리의 왕관은 차원을 넘을 때 아버지 것을 몰래 가지고 온 것.",,dragon,,,,,,5,1,120665,1,300,,,5등급 마그나스(어둠) 해치,
770671,object,헬가스트(땅),"지옥의 새라고 불리는 드래곤. 이름의 유래는 정확하지 않지만, 무시무시한 전투력과 사나운 성질에 의해 붙여졌을 가능성이 높다.",,dragon,,,,,,4,1,120671,1,300,,,4등급 헬가스트(땅) 해치,
770673,object,헬가스트(불),"지옥의 새라고 불리는 드래곤. 이름의 유래는 정확하지 않지만, 무시무시한 전투력과 사나운 성질에 의해 붙여졌을 가능성이 높다.",,dragon,,,,,,4,1,120673,1,300,,,4등급 헬가스트(불) 해치,
770675,object,헬가스트(어둠),"지옥의 새라고 불리는 드래곤. 이름의 유래는 정확하지 않지만, 무시무시한 전투력과 사나운 성질에 의해 붙여졌을 가능성이 높다.",,dragon,,,,,,4,1,120675,1,300,,,4등급 헬가스트(어둠) 해치,
770683,object,블랙아머(불),과묵하고 무서운 생김새의 기사 드래곤. 겉보기에는 사납고 난폭해 보이지만 위험으로 부터 주인을 지키기 위해서는 자신의 목숨마저 건다고 알려졌다.,,dragon,,,,,,5,1,120683,1,300,,,5등급 블랙아머(불) 해치,
770684,object,블랙아머(빛),과묵하고 무서운 생김새의 기사 드래곤. 겉보기에는 사납고 난폭해 보이지만 위험으로 부터 주인을 지키기 위해서는 자신의 목숨마저 건다고 알려졌다.,,dragon,,,,,,5,1,120684,1,300,,,5등급 블랙아머(빛) 해치,
770685,object,블랙아머(어둠),과묵하고 무서운 생김새의 기사 드래곤. 겉보기에는 사납고 난폭해 보이지만 위험으로 부터 주인을 지키기 위해서는 자신의 목숨마저 건다고 알려졌다.,,dragon,,,,,,5,1,120685,1,300,,,5등급 블랙아머(어둠) 해치,
770691,object,데몽&가고일(땅),몬스터 월드에서 건너온 미지의 방문자. 둘은 한마음으로 뭉쳐 고향으로 돌아갈 방법을 찾고 있다. 둘의 영창을 하나로 하여 발동하는 합동 마법이 특기.,,dragon,,,,,,5,1,120691,1,300,,,5등급 데몽&가고일(땅) 해치,
770692,object,데몽&가고일(물),몬스터 월드에서 건너온 미지의 방문자. 둘은 한마음으로 뭉쳐 고향으로 돌아갈 방법을 찾고 있다. 둘의 영창을 하나로 하여 발동하는 합동 마법이 특기.,,dragon,,,,,,5,1,120692,1,300,,,5등급 데몽&가고일(물) 해치,
770695,object,데몽&가고일(어둠),몬스터 월드에서 건너온 미지의 방문자. 둘은 한마음으로 뭉쳐 고향으로 돌아갈 방법을 찾고 있다. 둘의 영창을 하나로 하여 발동하는 합동 마법이 특기.,,dragon,,,,,,5,1,120695,1,300,,,5등급 데몽&가고일(어둠) 해치,
770701,object,와일드드래곤(땅),"알려지지 않은 망각의 산 발리온의 비밀스러운 파수꾼. 낯선 자의 방문을 매우 싫어하며,전투가 거듭될수록 몸이 타오르며 더욱더 강한 힘을 얻을 수 있다.",,dragon,,,,,,4,1,120701,1,300,,,4등급 와일드드래곤(땅) 해치,
770702,object,와일드드래곤(물),"알려지지 않은 망각의 산 발리온의 비밀스러운 파수꾼. 낯선 자의 방문을 매우 싫어하며,전투가 거듭될수록 몸이 타오르며 더욱더 강한 힘을 얻을 수 있다.",,dragon,,,,,,4,1,120702,1,300,,,4등급 와일드드래곤(물) 해치,
770703,object,와일드드래곤(불),"알려지지 않은 망각의 산 발리온의 비밀스러운 파수꾼. 낯선 자의 방문을 매우 싫어하며,전투가 거듭될수록 몸이 타오르며 더욱더 강한 힘을 얻을 수 있다.",,dragon,,,,,,4,1,120703,1,300,,,4등급 와일드드래곤(불) 해치,
770731,object,태엽드래곤(땅),드워프의 공학자가 만들었다고 알려진 드래곤. 기계로 만들어진 만큼 물에 약하고 녹이 슬면 태엽을 돌리기 어려우니 세심한 관리가 필요하다,,dragon,,,,,,3,1,120731,1,300,,,3등급 태엽드래곤(땅) 해치,
770732,object,태엽드래곤(물),드워프의 공학자가 만들었다고 알려진 드래곤. 기계로 만들어진 만큼 물에 약하고 녹이 슬면 태엽을 돌리기 어려우니 세심한 관리가 필요하다,,dragon,,,,,,3,1,120732,1,300,,,3등급 태엽드래곤(물) 해치,
