sid,r_d_name,r_rarity,r_신규입력 여부,r_s_name,skill_form,skill_type,t_name,res_icon,r_res_icon,res_1,res_scale,res_2,res_3,res_hit,camera_work,indicator,skill_size,animation,motion_type,dir,chance_type,chance_value,game_mode,target_formation,target_type,target_count,casting_time,req_mana,pre_delay,power_source,power_rate,power_add,ignore,cooldown,hit,val_1,val_2,val_3,status_effect_type,status_effect_target,status_effect_duration,status_effect_rate,status_effect_value,r_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,ai_division,desc_1,desc_2,desc_3,desc_4,desc_5,r_condition1,r_condition2,r_feedback1,r_feedback2,t_desc
203731,땅 레이디 드래곤,rare,e,패시브 2,code,missile_move_straight,사랑 나누기,res/ui/icon/skill/203731.png,,res/missile/missile_spine/missile_spine_@.png,,,,,,,,,instant,-1,under_atk_rate,20,,,enemy_aspd_high,1,0,,0,def,50,,,1,1,,,,,,,,,,poison,enemy_hp_high,1,skill_start,10,100,def*(aspd/100),30,,,,,,,,,,chance_value ,target_count,power_rate,,,,,,,피격시 {1}% 확률로 공격속도가 가장 높은 적 {2}명에게 방어력의 {3}% 피해 및 자신의 공격속도에 비례하는 피해를 주는 중독 유발
203732,물 레이디 드래곤,rare,e,패시브 2,code,missile_move_straight,사랑 나누기,res/ui/icon/skill/203732.png,,res/missile/missile_spine/missile_spine_@.png,,,,,,,,,instant,-1,under_atk_rate,10,,,enemy_random,1,0,,0,max_hp,5,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value ,target_count,power_rate,,,,,,,피격시 {1}% 확률로 무작위 적 {2}명에게 최대 생명력의 {3}% 피해
203733,불 레이디 드래곤,rare,e,패시브 2,code,missile_move_straight,사랑 나누기,res/ui/icon/skill/203733.png,,res/missile/missile_spine/missile_spine_@.png,,,,,,,,,instant,-1,under_atk_rate,30,,,enemy_random,1,0,,0,def,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value ,target_count,power_rate,,,,,,,피격시 {1}% 확률로 무작위 적 {2}명에게 방어력의 {3}% 피해
203734,빛 레이디 드래곤,rare,e,패시브 2,code,missile_move_straight,사랑 나누기,res/ui/icon/skill/203734.png,,res/missile/missile_spine/missile_spine_@.png,,,,,,,,,instant,-1,under_atk_rate,10,,,enemy_random,1,0,,0,max_hp,5,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value ,target_count,power_rate,,,,,,,피격시 {1}% 확률로 무작위 적 {2}명에게 최대 생명력의 {3}% 피해
203735,어둠 레이디 드래곤,rare,e,패시브 2,code,status_effect,사랑 나누기,res/ui/icon/skill/203735.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,15,,,ally_hp_high,1,0,,0,,,,,1,1,,,,,,,,,,atk_up,ally_hp_high,1,skill_start,10,100,,15,,,,,,,,,,chance_value ,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 공격력이 가장 높은 아군 {2}명에게 {3}초간 공격력 {4}% 증가
203741,땅 레이디 드래곤,rare,e,드래그 강화,code,skill_guardian,깨달은 사랑,res/ui/icon/skill/203741.png,,res/effect/skill_ladydragon_heart/skill_ladydragon_heart.vrp,,,,,tracking,round,1,,instant,-1,active,,,,teammate_random,1,0,1,0,,,,,3,1,10,,,x,x,0,0,0,,heal,self,1,skill_start,1,100 * CON((skill_target_hp / skill_target_max_hp) <= 0.5),max_hp,20,resist,self,1,skill_start,5,100,,100,,add_option_time_2,,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,드래그 스킬 사용시 자신에게 {1}초간 모든 피해를 무효하는 보호막을 씌움
203742,물 레이디 드래곤,rare,e,드래그 강화,code,skill_guardian,깨달은 사랑,res/ui/icon/skill/203742.png,,res/effect/skill_ladydragon_heart/skill_ladydragon_heart.vrp,,,,,tracking,round,1,,instant,-1,active,,,,teammate_random,1,0,1,0,,,,,3,1,10,,,x,x,0,0,0,,cure,target,1,skill_hit,1,100,,2,resist,self,1,skill_start,5,100,,100,,add_option_time_2,,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 자신에게 {1}초간 모든 피해를 무효하는 보호막을 씌움
203743,불 레이디 드래곤,rare,e,드래그 강화,code,skill_guardian,깨달은 사랑,res/ui/icon/skill/203743.png,,res/effect/skill_ladydragon_heart/skill_ladydragon_heart.vrp,,,,,tracking,round,1,,instant,-1,active,,,,teammate_random,1,0,1,0,,,,,3,1,10,,,x,x,0,0,0,,stun,enemy_random,5,skill_start,7,100 * CON((skill_target_hp / skill_target_max_hp) <= 0.3),,100,resist,self,1,skill_start,5,100,,100,,add_option_time_2,,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 자신에게 {1}초간 모든 피해를 무효하는 보호막을 씌움
203744,빛 레이디 드래곤,rare,e,드래그 강화,code,skill_guardian,깨달은 사랑,res/ui/icon/skill/203744.png,,res/effect/skill_ladydragon_heart/skill_ladydragon_heart.vrp,,,,,tracking,round,1,,instant,-1,active,,,,teammate_random,1,0,1,0,,,,,3,1,10,,,x,x,0,0,0,,heal,self,1,skill_start,1,100,max_hp,10,resist,self,1,skill_start,5,100,,100,,add_option_time_2,,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 자신에게 {1}초간 모든 피해를 무효하는 보호막을 씌움
203745,어둠 레이디 드래곤,rare,e,드래그 강화,code,skill_guardian,깨달은 사랑,res/ui/icon/skill/203745.png,,res/effect/skill_ladydragon_heart/skill_ladydragon_heart.vrp,,,,,tracking,round,1,,instant,-1,active,,,,teammate_random,1,0,1,0,,,,,3,1,10,,,x,x,0,0,0,,heal,self,1,skill_start,1,100 * CON((skill_target_hp / skill_target_max_hp) <= 0.5),max_hp,20,resist,self,1,skill_start,5,100,,100,,add_option_time_2,,,,,,,,,드래그 스킬 사용시 자신에게 {1}초간 모든 피해를 무효하는 보호막을 씌움
203751,땅 레이디 드래곤,rare,e,리더 스킬,code,status_effect,생명력 증가,res/ui/icon/skill/203751.png,,,,,,,,,,,instant,-1,leader,,,,ally_earth_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_hp_up,ally_earth_only,5,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,땅 속성 아군의 최대 생명력 {1}% 증가
203752,물 레이디 드래곤,rare,e,리더 스킬,code,status_effect,생명력 증가,res/ui/icon/skill/203752.png,,,,,,,,,,,instant,-1,leader,,,,ally_water_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_hp_up,ally_water_only,5,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,물 속성 아군의 최대 생명력 {1}% 증가
203753,불 레이디 드래곤,rare,e,리더 스킬,code,status_effect,생명력 증가,res/ui/icon/skill/203753.png,,,,,,,,,,,instant,-1,leader,,,,ally_fire_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_hp_up,ally_fire_only,5,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,불 속성 아군의 최대 생명력 {1}% 증가
203754,빛 레이디 드래곤,rare,e,리더 스킬,code,status_effect,생명력 증가,res/ui/icon/skill/203754.png,,,,,,,,,,,instant,-1,leader,,,,ally_light_only,5,0,,0,,,,,1,1,,,,,,,,,,passive_hp_up,ally_light_only,5,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,빛 속성 아군의 최대 생명력 {1}% 증가
203755,어둠 레이디 드래곤,rare,e,리더 스킬,code,status_effect,공격력 증가,res/ui/icon/skill/203755.png,,,,,,,,,,,instant,-1,leader,,,,ally_none,5,0,,0,,,,,1,1,,,,,,,,,,passive_atk_up,ally_none,5,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,아군 전체의 공격력 {1}% 증가
203811,땅 시타엘,hero,e,드래그 스킬,code,skill_enumrate_penetration,은빛 병장기,res/ui/icon/skill/203811.png,,res/missile/missile_sitael/missile_sitael_fire.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,,,,,,,,,,,,,,,,,,,,,,,attack,target_count * hit,power_rate,,,,,,,,교차 직선 범위의 적 {1}명에게 공격력의 {2}% 피해
203813,불 시타엘,hero,e,드래그 스킬,code,skill_enumrate_penetration,은빛 병장기,res/ui/icon/skill/203813.png,res/ui/icon/skill/200281.png,res/missile/missile_sitael/missile_sitael_@.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,x,x,0,0,0,,def_up,self,1,skill_start,10,100,,20,,,,,,,,,buff,target_count * hit,power_rate,add_option_time_1,add_option_value_1,,5,7,방어력15%증가,방어력20%증가,"교차 직선 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신에게 {3}초간 방어력 {4}% 증가"
203814,빛 시타엘,hero,e,드래그 스킬,code,skill_enumrate_penetration,은빛 병장기,res/ui/icon/skill/203814.png,res/ui/icon/skill/200281.png,res/missile/missile_sitael/missile_sitael_@.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,x,x,0,0,0,,avoid_up,self,1,skill_start,10,100,,20,,,,,,,,,buff,target_count * hit,power_rate,add_option_time_1,add_option_value_1,,5,7,방어력15%증가,방어력20%증가,"교차 직선 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신에게 {3}초간 회피 {4}% 증가"
203815,어둠 시타엘,hero,e,드래그 스킬,code,skill_enumrate_penetration,은빛 병장기,res/ui/icon/skill/203815.png,res/ui/icon/skill/200281.png,res/missile/missile_sitael/missile_sitael_fire.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,x,x,0,0,0,,stun,target,,skill_hit,7,100,,100,,,,,,,,,debuff,target_count * hit,power_rate,add_option_time_1,,,#N/A,#N/A,#N/A,#N/A,교차 직선 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 기절 유발
203821,땅 시타엘,hero,e,패시브 1,code,status_effect,기세 높이기,res/ui/icon/skill/203821.png,,,,,,,,,,,instant,-1,under_ally_hp,25,,,ally_hp_low,1,0,,0,,,,,30,1,,,,,,,,,,def_up,target,,skill_start,10,100,,150,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,cooldown,,,,,,아군의 생명력이 {1}% 미만일 때 대상에게 {2}초간 방어력 {3}% 증가 (쿨타임 {4}초)
203823,불 시타엘,hero,e,패시브 1,code,status_effect,기세 높이기,res/ui/icon/skill/203823.png,,res/missile/missile_sitael/missile_sitael_@.vrp,,,,,,,,,instant,-1,under_ally_hp,25,,,self,1,0,,1,,,0,,45,1,,,,,,,,,,immortal,self,1,skill_start,10,100,,100,,,,,,,,,,chance_value,add_option_time_1,cooldown,,,,,,,자신의 생명력이 {1}% 미만일 때 자신에게 {2}초간 불사 효과 부여 (쿨타임 {3}초)
203824,빛 시타엘,hero,e,패시브 1,code,status_effect,정화의 창,res/ui/icon/skill/203824.png,,,,,,,,,,,instant,-1,avoid_rate,50,,,ally_debuff,1,0,,0,,,,,1,1,,,,,,,,,,cure,target,,skill_start,1,100,,1,,,,,,,,,,chance_value,target_count,add_option_value_1,,,,,,,회피시 {1}% 확률로 해로운 효과 상태의 아군 {2}명에게 걸려있는 해로운 효과 {3}개 제거
203825,어둠 시타엘,hero,e,패시브 1,code,missile_move_straight,정화의 창,res/ui/icon/skill/203825.png,,res/missile/missile_sitael/missile_sitael_@.vrp,,res/missile/motion_streak/motion_streak_white.png,,,,,,,instant,-1,basic_rate,25,,,enemy_atk_high,1,0,,1,def + atk * TARGET_STATUSEFFECT('stun'),50,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,"일반공격시 {1}% 확률로 공격력이 가장 높은 적 {2}명에게 방어력의 {3}% 피해, 적이 기절 상태인 경우 공격력의 {3}% 만큼 피해량 증가"
203831,땅 시타엘,hero,e,패시브 2,code,missile_move_straight,정화의 창,res/ui/icon/skill/203831.png,,res/missile/missile_sitael/missile_sitael_fire.vrp,,res/missile/motion_streak/motion_streak_white.png,,,,,,,instant,-1,enemy_last_attack,15,,,enemy_last_attack,1,0,,0,atk,100,,,20,1,,,,,,,,,,def_down,target,,skill_hit,10,100,,20,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,cooldown,,,,,,일반공격시 {1}% 확률로 공격한 대상에게 {2}초간 방어력 {3}% 감소 (쿨타임 {4}초)
203833,불 시타엘,hero,e,패시브 2,code,status_effect,방어 붕괴,res/ui/icon/skill/203833.png,,,,,,,,,,,instant,-1,enemy_last_attack,15,,,enemy_last_attack,1,0,,0,,,,,1,1,,,,,,,,,,def_down,target,,skill_start,10,100,,20,add_dmg,target,,skill_start,0.3,"100 * TARGET_STATUSEFFECT('bad' , 'category')",def,50,,chance_value,add_option_time_1,add_option_value_1,add_option_value_2,,,,,,"일반공격시 {1}% 확률로 공격한 대상에게 {2}초간 방어력 {3}% 감소, 대상이 해로운 효과 상태인 경우 방어력의 {4}% 피해"
203834,빛 시타엘,hero,e,패시브 2,code,status_effect,방어 붕괴,res/ui/icon/skill/203834.png,,,,,,,,,,,instant,-1,enemy_last_attack,15,,,enemy_last_attack,1,0,,0,,,,,1,1,,,,,,,,,,def_down,target,,skill_start,10,100,,20,avoid_up,self,1,skill_start,10,"100 * TARGET_STATUSEFFECT('bad' , 'category')",,20,,chance_value,add_option_time_1,add_option_value_1,add_option_time_2,add_option_value_2,,,,,"일반공격시 {1}% 확률로 공격한 대상에게 {2}초간 방어력 {3}% 감소, 대상이 해로운 효과 상태인 경우 자신에게 {4}초간 회피 {5}% 증가"
203835,어둠 시타엘,hero,e,패시브 2,code,status_effect,방어 붕괴,res/ui/icon/skill/203835.png,,,,,,,,,,,instant,-1,enemy_last_attack,15,,,enemy_last_attack,1,0,,0,,,,,1,1,,,,,,,,,,def_down,target,,skill_start,10,100,,20,add_dmg,target,,skill_start,0.3,"100 * TARGET_STATUSEFFECT('bad' , 'category')",def,50,,chance_value,add_option_time_1,add_option_value_1,add_option_value_2,,,,,,"일반공격시 {1}% 확률로 공격한 대상에게 {2}초간 방어력 {3}% 감소, 대상이 해로운 효과 상태인 경우 방어력의 {4}% 피해"
203841,땅 시타엘,hero,e,드래그 강화,code,skill_enumrate_penetration,은빛 병장기 강화,res/ui/icon/skill/203841.png,,res/missile/missile_sitael/missile_sitael_fire.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,,,,,,,def_down,target,,skill_hit,10,100,,30,,,,,,,,,,add_option_time_1,add_option_value_1,,,,,,,,드래그 스킬 사용시 대상에게 {1}초간 방어력 {2}% 감소
203843,불 시타엘,hero,e,드래그 강화,code,skill_enumrate_penetration,은빛 병장기 강화,res/ui/icon/skill/203843.png,res/ui/icon/skill/200281.png,res/missile/missile_sitael/missile_sitael_@.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,x,x,0,0,0,,def_up,self,1,skill_start,10,100,,20,def_down,target,,skill_hit,10,100,,30,,add_option_time_1,add_option_value_1,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 대상에게 {1}초간 방어력 {2}% 감소
203844,빛 시타엘,hero,e,드래그 강화,code,skill_enumrate_penetration,은빛 병장기 강화,res/ui/icon/skill/203844.png,res/ui/icon/skill/200281.png,res/missile/missile_sitael/missile_sitael_@.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,x,x,0,0,0,,avoid_up,self,1,skill_start,10,100,,20,def_down,target,,skill_hit,10,100,,30,,add_option_time_2,add_option_value_2,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 대상에게 {1}초간 방어력 {2}% 감소
203845,어둠 시타엘,hero,e,드래그 강화,code,skill_enumrate_penetration,은빛 병장기 강화,res/ui/icon/skill/203845.png,res/ui/icon/skill/200281.png,res/missile/missile_sitael/missile_sitael_@.vrp,,res/missile/motion_streak/motion_streak_white.png,,,full,penetration,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,350,,,4,2,linear,one,,x,x,0,0,0,,stun,target,,skill_hit,7,100,,100,def_down,target,,skill_hit,10,100,,30,,add_option_time_2,add_option_value_2,,,,#N/A,#N/A,#N/A,#N/A,드래그 스킬 사용시 대상에게 {1}초간 방어력 {2}% 감소
203851,땅 시타엘,hero,e,리더 스킬,code,status_effect,창기사의 은총,res/ui/icon/skill/203851.png,,,,,,,,,,,instant,-1,leader,,,,ally_none,5,0,,0,,,,,,1,,,,,,,,,,passive_def_up,target,,skill_start,-1,100,,30,,,,,,,,,,add_option_value_1,,,,,,,,,아군 전체의 방어력 {1}% 증가
203853,불 시타엘,hero,e,리더 스킬,code,status_effect,창기사의 은총,res/ui/icon/skill/203853.png,,,,,,,,,,,instant,-1,leader,,,,ally_none,5,0,,0,,,,,,1,,,,,,,,,,passive_def_up,target,,skill_start,-1,100,,30,,,,,,,,,,add_option_value_1,,,,,,,,,아군 전체의 방어력 {1}% 증가
203854,빛 시타엘,hero,e,리더 스킬,code,status_effect,창기사의 은총,res/ui/icon/skill/203854.png,,,,,,,,,,,instant,-1,leader,,,,ally_none,5,0,,0,,,,,,1,,,,,,,,,,passive_def_up,target,,skill_start,-1,100,,30,,,,,,,,,,add_option_value_1,,,,,,,,,아군 전체의 방어력 {1}% 증가
203855,어둠 시타엘,hero,e,리더 스킬,code,status_effect,창기사의 은총,res/ui/icon/skill/203855.png,,,,,,,,,,,instant,-1,leader,,,,ally_none,5,0,,0,,,,,,1,,,,,,,,,,passive_def_up,target,,skill_start,-1,100,,30,,,,,,,,,,add_option_value_1,,,,,,,,,아군 전체의 방어력 {1}% 증가
203911,땅 원더드래곤,hero,e,드래그 스킬,code,skill_aoe_square_multi,경이로운 힘,res/ui/icon/skill/203911.png,res/ui/icon/skill/200351.png,res/effect/skill_wonder/skill_wonder_@.vrp,,,,,full,square_multi,1,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,175,,,4,2,110,1,1,x,x,0,0,0,,cure,ally_none,5,skill_hit_target3,1,100,,2,,,,,,,,,dispell,target_count,power_rate * hit,add_option_target_count_1,add_option_value_1,,3,5,방어력15%증가,방어력20%증가,"세로 2열 범위의 적 {1}명에게 공격력의 {2}% 피해, 3명 이상 타격시 아군 {3}명에게 걸려있는 해로운 효과 {4}개 제거"
203912,물 원더드래곤,hero,e,드래그 스킬,code,skill_aoe_square_multi,경이로운 힘,res/ui/icon/skill/203912.png,res/ui/icon/skill/200351.png,res/effect/skill_wonder/skill_wonder_@.vrp,,,,,full,square_multi,1,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,175,,,4,2,110,1,1,x,x,0,0,0,,remove,target,,skill_hit_target3,1,100,,2,,,,,,,,,debuff,target_count,power_rate * hit,add_option_value_1,,,3,5,방어력15%증가,방어력20%증가,"세로 2열 범위의 적 {1}명에게 공격력의 {2}% 피해, 3명 이상 타격시 대상에게 걸려있는 이로운 효과 {3}개 제거"
203913,불 원더드래곤,hero,e,드래그 스킬,code,skill_aoe_square_multi,경이로운 힘,res/ui/icon/skill/203913.png,res/ui/icon/skill/200351.png,res/effect/skill_wonder/skill_wonder_@.vrp,,,,,full,square_multi,1,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,175,,,4,2,110,1,1,x,x,0,0,0,,cri_chance_up,ally_none,5,skill_hit_target3,10,100,,5,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,3,5,방어력15%증가,방어력20%증가,"세로 2열 범위의 적 {1}명에게 공격력의 {2}% 피해, 3명 이상 타격시 아군 전체에게 {3}초간 치명확률 {4}% 증가"
203915,어둠 원더드래곤,hero,e,드래그 스킬,code,skill_aoe_square_multi,경이로운 힘,res/ui/icon/skill/203915.png,res/ui/icon/skill/200351.png,res/effect/skill_wonder/skill_wonder_@.vrp,,,,,full,square_multi,1,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,175,,,4,2,110,1,1,x,x,0,0,0,,atk_up,self,1,skill_hit_target3,10,100,,40,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,3,5,방어력15%증가,방어력20%증가,"세로 2열 범위의 적 {1}명에게 공격력의 {2}% 피해, 3명 이상 타격시 자신에게 {3}초간 공격력 {4}% 증가"
203921,땅 원더 드래곤,hero,e,패시브 1,code,status_effect,면역,res/ui/icon/skill/203921.png,res/ui/icon/skill/220881.png,,,,,,,,,,instant,-1,indie_time,10,,,ally_random,1,0,,0,,,,,1,1,,,,,,,,,,immunity_debuff,target,,skill_start,10,100,,100,,,,,,,,,,chance_value,target_count,add_option_time_1,,,,,,,{1}초마다 무작위 아군 {2}명에게 {3}초간 해로운 효과 면역
203922,물 원더 드래곤,hero,e,패시브 1,code,skill_enumrate_curve,의문의 일격,res/ui/icon/skill/203922.png,res/ui/icon/skill/220881.png,res/missile/missile_wonder/missile_wonder_dark.vrp,,,,,,,,,instant,-1,indie_time,10,,,enemy_distance_x,2,0,,0,atk,50,0,,1,2,polygons,random,,,,,,,,remove,target,,skill_hit,1,100,,1,,,,,,,,,,chance_value,target_count,power_rate,add_option_value_1,,,,,,{1}초마다 전방 우선 적 {2}명에게 공격력의 {3}% 피해 및 대상에게 걸려있는 이로운 효과 {4}개 제거
203923,불 원더 드래곤,hero,e,패시브 1,code,skill_enumrate_curve,의문의 일격,res/ui/icon/skill/203923.png,res/ui/icon/skill/220881.png,res/missile/missile_wonder/missile_wonder_@.vrp,,,,,,,,,instant,-1,indie_time,10,,,enemy_distance_x,2,0,,0,atk,100,0,,1,2,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 전방 우선 적 {2}명에게 공격력의 {3}% 피해
203925,어둠 원더 드래곤,hero,e,패시브 1,code,status_effect,좀비,res/ui/icon/skill/203925.png,res/ui/icon/skill/220881.png,,,,,,,,,,instant,-1,under_self_hp,0,,,self,1,0,,0,,,,,30,1,,,,,,,,,,zombie,self,1,skill_start,5,100,,100,atk_up,self,1,skill_start,5,100,,200,,add_option_time_1,add_option_value_2,,,,,,,,자신이 사망하기 직전에 자신에게 {1}초간 좀비 효과 부여 및 공격력 {2}% 증가
203931,땅 원더 드래곤,hero,e,패시브 2,code,status_effect,신비로운 회복력,res/ui/icon/skill/203931.png,res/ui/icon/skill/220891.png,res/effect/effect_status_effect_clear/effect_status_effect_clear.vrp,,,,,,,,,instant,-1,basic_rate,15,,,self,1,0,,0,,,,,1,1,,,,,,,,,,cri_chance_up,self,1,skill_start,5,100,,30,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 자신에게 {2}초간 치명확률 {3}% 증가
203932,물 원더 드래곤,hero,e,패시브 2,code,status_effect,신비로운 회복력,res/ui/icon/skill/203932.png,res/ui/icon/skill/220891.png,res/effect/effect_status_effect_clear/effect_status_effect_clear.vrp,,,,,,,,,instant,-1,basic_rate,15,,,self,1,0,,0,,,,,1,1,,,,,,,,,,cri_chance_up,self,1,skill_start,5,100,,30,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 자신에게 {2}초간 치명확률 {3}% 증가
