sid,skill_form,skill_type,t_name,r_comment,res_icon,res_1,res_scale,res_2,res_3,res_hit,skill_size,animation,motion_type,dmg_type,pos,dir,start_cooldown,chance_type,chance_value,target_formation,target_type,target_count,casting_time,cooldown,power_source,r_note,r_group,r_power_rate,power_rate,ignore,hit,val_1,val_2,val_3,for_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,add_option_type_3,add_option_target_3,add_option_target_count_3,add_option_trigger_3,add_option_time_3,add_option_rate_3,add_option_source_3,add_option_value_3,add_option_type_4,add_option_target_4,add_option_target_count_4,add_option_trigger_4,add_option_time_4,add_option_rate_4,add_option_source_4,add_option_value_4,desc_1,desc_2,desc_3,desc_4,desc_5,t_desc,to_programmer,t_speech,speech_option
251064,script,skill_boss_ancient_ruin_dragon_7,중거리포,고대 유적 던전 보스_하단 관통,res/ui/icons/skill/200111.png,,,,,,,skill_5,instant,physical,,-1,,indie_time,10,team2,enemy_random,10,0,0,atk,,보스_단일_스킬,,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,경로상의 모든 적에게 피해를 주는 대포를 발사 합니다.\n이 공격은 2 공격대를 우선 공격합니다.,,,
251065,script,skill_boss_ancient_ruin_dragon_7,중거리포,고대 유적 던전 보스_하단 관통,res/ui/icons/skill/200111.png,,,,,,,skill_5,instant,physical,,-1,,indie_time,10,team2,enemy_random,10,0,0,atk,,보스_단일_스킬,,600,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,경로상의 모든 적에게 피해를 주는 대포를 발사 합니다.\n이 공격은 2 공격대를 우선 공격합니다.,,,
251071,script,skill_boss_ancient_ruin_dragon_8,기관총,고대 유적 던전 보스_하단 단일,res/ui/icons/skill/208121.png,,,,,,,skill_6,instant,physical,,-1,,indie_time,10,team2,enemy_distance_line,10,0,0,atk,,보스_단일_스킬,,1500,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단일 대상에게 무수한 탄환을 발사해 피해를 줍니다.\n이 공격은 2 공격대를 우선 공격합니다.,,,
251072,script,skill_boss_ancient_ruin_dragon_8,기관총,고대 유적 던전 보스_하단 단일,res/ui/icons/skill/208121.png,,,,,,,skill_6,instant,physical,,-1,,indie_time,10,team2,enemy_distance_line,10,0,0,atk,,보스_단일_스킬,,1500,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단일 대상에게 무수한 탄환을 발사해 피해를 줍니다.\n이 공격은 2 공격대를 우선 공격합니다.,,,
251073,script,skill_boss_ancient_ruin_dragon_8,기관총,고대 유적 던전 보스_하단 단일,res/ui/icons/skill/208121.png,,,,,,,skill_6,instant,physical,,-1,,indie_time,10,team2,enemy_distance_line,10,0,0,atk,,보스_단일_스킬,,1500,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단일 대상에게 무수한 탄환을 발사해 피해를 줍니다.\n이 공격은 2 공격대를 우선 공격합니다.,,,
251074,script,skill_boss_ancient_ruin_dragon_8,기관총,고대 유적 던전 보스_하단 단일,res/ui/icons/skill/208121.png,,,,,,,skill_6,instant,physical,,-1,,indie_time,10,team2,enemy_distance_line,10,0,0,atk,,보스_단일_스킬,,1500,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단일 대상에게 무수한 탄환을 발사해 피해를 줍니다.\n이 공격은 2 공격대를 우선 공격합니다.,,,
251075,script,skill_boss_ancient_ruin_dragon_8,기관총,고대 유적 던전 보스_하단 단일,res/ui/icons/skill/208121.png,,,,,,,skill_6,instant,physical,,-1,,indie_time,10,team2,enemy_distance_line,10,0,0,atk,,보스_단일_스킬,,1500,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,단일 대상에게 무수한 탄환을 발사해 피해를 줍니다.\n이 공격은 2 공격대를 우선 공격합니다.,,,
251081,code,status_effect,일렉트릭 펄스,고대 유적 드론 스킬,res/ui/icons/skill/206823.png,,,,,,,,instant,physical,,-1,,passive,,,self,1,0,0,,,,,,,,,,,,passive_electric_pulse,target,,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,드론이 살아 있는 동안 엑스 마키나가 받는 피해를 감소 시킵니다.,,,
251082,code,status_effect,일렉트릭 펄스,고대 유적 드론 스킬,res/ui/icons/skill/206823.png,,,,,,,,instant,physical,,-1,,passive,,,self,1,0,0,,,,,,,,,,,,passive_electric_pulse,target,,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,드론이 살아 있는 동안 엑스 마키나가 받는 피해를 감소 시킵니다.,,,
251083,code,status_effect,일렉트릭 펄스,고대 유적 드론 스킬,res/ui/icons/skill/206823.png,,,,,,,,instant,physical,,-1,,passive,,,self,1,0,0,,,,,,,,,,,,passive_electric_pulse,target,,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,드론이 살아 있는 동안 엑스 마키나가 받는 피해를 감소 시킵니다.,,,
251084,code,status_effect,일렉트릭 펄스,고대 유적 드론 스킬,res/ui/icons/skill/206823.png,,,,,,,,instant,physical,,-1,,passive,,,self,1,0,0,,,,,,,,,,,,passive_electric_pulse,target,,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,드론이 살아 있는 동안 엑스 마키나가 받는 피해를 감소 시킵니다.,,,
251085,code,status_effect,일렉트릭 펄스,고대 유적 드론 스킬,res/ui/icons/skill/206823.png,,,,,,,,instant,physical,,-1,,passive,,,self,1,0,0,,,,,,,,,,,,passive_electric_pulse,target,,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,드론이 살아 있는 동안 엑스 마키나가 받는 피해를 감소 시킵니다.,,,
251091,code,skill_heal_line,회복,고대 유적 드론 스킬,res/ui/icons/skill/200132.png,res/effect/effect_heal_drone/effect_heal_drone.vrp,1,,,,,,instant,magical,,-1,,indie_time,1,,teammate_all,1,0,0,target_max_hp,,일반_단일_스킬,200,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,체력이 낮은 아군의 생명력을 회복시킵니다.,,,
251092,code,skill_heal_line,회복,고대 유적 드론 스킬,res/ui/icons/skill/200132.png,res/effect/effect_heal_drone/effect_heal_drone.vrp,1,,,,,,instant,magical,,-1,,indie_time,1,,teammate_all,1,0,0,target_max_hp,,일반_단일_스킬,200,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,체력이 낮은 아군의 생명력을 회복시킵니다.,,,
251093,code,skill_heal_line,회복,고대 유적 드론 스킬,res/ui/icons/skill/200132.png,res/effect/effect_heal_drone/effect_heal_drone.vrp,1,,,,,,instant,magical,,-1,,indie_time,1,,teammate_all,1,0,0,target_max_hp,,일반_단일_스킬,200,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,체력이 낮은 아군의 생명력을 회복시킵니다.,,,
251094,code,skill_heal_line,회복,고대 유적 드론 스킬,res/ui/icons/skill/200132.png,res/effect/effect_heal_drone/effect_heal_drone.vrp,1,,,,,,instant,magical,,-1,,indie_time,1,,teammate_all,1,0,0,target_max_hp,,일반_단일_스킬,200,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,체력이 낮은 아군의 생명력을 회복시킵니다.,,,
251095,code,skill_heal_line,회복,고대 유적 드론 스킬,res/ui/icons/skill/200132.png,res/effect/effect_heal_drone/effect_heal_drone.vrp,1,,,,,,instant,magical,,-1,,indie_time,1,,teammate_all,1,0,0,target_max_hp,,일반_단일_스킬,200,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,체력이 낮은 아군의 생명력을 회복시킵니다.,,,
260000,script,skill_missile_mandragora_2,초음파,골드라고라,res/ui/icons/skill/201141.png,,1,,,,,attack,instant,magical,,-2,,basic,1,,enemy_distance_line,1,0,0,atk,탄막,일반_광역_스킬,30,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,금칠한 만드라고라는 강하다고라.,,,
260001,script,skill_missile_mandragora_2,아프다고라!,골드라고라,res/ui/icons/skill/201141.png,,1,,,,,attack,instant,magical,,-2,,indie_rate,8,,enemy_distance_line,1,0,10,atk,탄막,일반_광역_스킬,30,1,,1,,,,,atk_down,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,금칠한 만드라고라는 강하다고라.,,,
260002,script,skill_missile_mandragora_2,살려달라고라!,골드라고라,res/ui/icons/skill/201141.png,,1,,,,,attack,instant,magical,,-2,,indie_rate,8,,enemy_distance_line,1,0,10,atk,탄막,일반_광역_스킬,30,1,,1,,,,,cri_chance_down,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,금칠한 만드라고라는 강하다고라.,,,
260003,script,skill_missile_mandragora_2,힘들다고라!,골드라고라,res/ui/icons/skill/201141.png,,1,,,,,attack,instant,magical,,-2,,indie_rate,8,,enemy_distance_line,1,0,10,atk,탄막,일반_광역_스킬,30,1,,1,,,,,aspd_down,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,금칠한 만드라고라는 강하다고라.,,,
260004,script,skill_missile_mandragora_2,그만때리라고라!,골드라고라,res/ui/icons/skill/201141.png,,1,,,,,attack,instant,magical,,-2,,indie_rate,8,,enemy_distance_line,1,0,10,atk,탄막,일반_광역_스킬,30,1,,1,,,,,stun,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,금칠한 만드라고라는 강하다고라.,,,
260005,script,skill_missile_mandragora_2,금칠한고라!,골드라고라,res/ui/icons/skill/201141.png,,1,,,,,attack,instant,magical,,-2,,indie_rate,8,,enemy_distance_line,1,0,10,atk,탄막,일반_광역_스킬,30,1,,1,,,,,hit_rate_down,self,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,금칠한 만드라고라는 강하다고라.,,,
261001,code,missile_move_guide,일반 공격,죄악의 환상: 기본 공격,res/ui/icons/skill/200243.png,res/missile/missile_flame/missile_flame_@.vrp,0.8,,,,,attack_1,instant,physical,,-1,,basic,1,,enemy_distance_line,1,0,1,atk,,보스_단일_일반,100,450,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가까운 적 대상에게 보통의 피해를 줍니다.,,,
261002,code,missile_move_guide,강화 공격,죄악의 환상: 기본 공격2,res/ui/icons/skill/204121.png,res/missile/missile_flame/missile_flame_@.vrp,1.6,,,,,attack_2,instant,physical,,-1,,indie_turn,5,,enemy_distance_line,1,0,1,atk,,보스_단일_스킬,100,900,,1,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,가까운 적 대상에게 큰 피해를 줍니다.,,,
261003,script,skill_boss_clanraid_1,코럽션,죄악의 환상: 스킬 1,res/ui/icons/skill/203935.png,,1,,,,,skill_1,instant,physical,,-2,,indie_turn,15,,enemy_distance_y,1,0,1,atk,탄막,보스_광역_스킬,100,900,,1,,,,,remove,target,,skill_hit,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,직선으로 관통하는 레이저를 쏘아 큰 피해를 주고 일정 확률로 대상의 이로운 효과를 모두 해제 합니다.,,,
261004,code,skill_illusion_fury,폭주,죄악의 환상: 스킬 2,res/ui/icons/skill/203424.png,,1,,,,,,instant,physical,,-1,,indie_turn,7,,enemy_all,,0,1,atk,탄막,보스_단일_스킬,20,450,,1,skill_boss_clanraid_3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,제어불가능한 에너지를 방출합니다. 폭주 중에는 더 큰 피해를 입습니다. 스킬 사용이 끝나면 피해량이 증가하는 광폭화 상태가 됩니다. 이 효과는 무한히 중첩되며 해제할 수 없습니다.,,,
261005,code,status_effect,보복,죄악의 환상: 보복,res/ui/icons/skill/202223.png,,1,,,,,attack,instant,magical,,-2,,indie_turn,7,,self,1,0,1,,,미분류,,0,,1,,,,,reflect,self,,skill_start,13,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,받은 피해를 일부 반사하는 보호막을 두릅니다.,,,
261006,code,skill_boss_clanraid_9,전멸,보스 몬스터 전용,res/ui/icons/skill/203434.png,,1,,,,,,instant,physical,,-1,,time_out,,,enemy_all,,0,1,atk,탄막,보스_광역_스킬,20,99999,,1,skill_boss_common_01,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300초 후 적 모두를 섬멸합니다. 이 효과는 저항하거나 피할 수 없습니다.,,,
262001,script,skill_boss_queenssnake_1,벌집 던지기,퀸즈스네이크 : 벌집 던지기 (우측상단 집중공격),res/ui/icons/skill/200511.png,,1,,,,,skill_2,instant,physical,,-2,,indie_time,3,,enemy_random,1,0,15,atk,,보스_단일_스킬,10,1350,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,벌집에서 다수의 벌을 소환해 큰 피해를 줍니다.,,,
262002,script,skill_boss_drake_5,강화 유령 검기,드레이크 : 강화 유령 검기 (skill_5),res/ui/icons/skill/203541.png,,1,,,,,skill_2,instant,physical,,-2,,indie_time,3,,enemy_distance_line,1,0,15,atk,,보스_광역_스킬,75,900,,1,,,,,atk_down,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방의 넓은 범위에 큰 피해를 줍니다.,,,
262003,script,skill_boss_cockatrice_2,시한 폭탄,코카트리스 : 시한 폭탄 (skill_1),res/ui/icons/skill/203925.png,,1,,,,,skill_2,maintain,physical,,-2,,indie_time,3,,enemy_random,5,0,15,atk,탄막,보스_광역_스킬,50,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간 후 강력한 피해를 주는 불덩어리를 소환합니다.,,,
262004,script,skill_boss_spider_queen_4,맹독결계,용암거미 여왕 : 맹독결계,res/ui/icons/skill/203321.png,,1,,,,,skill_2,instant,magical,,0,,indie_time,3,,enemy_distance_line,1,0,15,atk,탄막,보스_광역_스킬,50,900,,1,,,,,dot_damage,target,,skill_end,10,30,target_max_hp,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,보통의 피해를 주고 지속피해 효과를 부여합니다.,,,
262005,script,skill_boss_world_order_machine_2,기어 브레이크,질서 유지장치 : 기어 브레이크,res/ui/icons/skill/206335.png,,1,,,,,skill_2,instant,physical,,-2,,indie_time,3,,enemy_distance_line,1,0,15,atk,탄막,보스_광역_스킬,50,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방으로 톱니바퀴를 소환해 큰 피해를 줍니다.,,,
262006,script,skill_elite_skeleton_knight_2,서리 일격,엘리트_해골 기사,res/ui/icons/skill/204911.png,,1,,,,,skill_1,instant,magical,,-1,,indie_time,3,,enemy_random,3,0,15,atk,,보스_광역_스킬,150,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,넓은 범위에 큰 피해를 줍니다.,,,
262007,script,skill_elite_8,초토화,전차 풍뎅이(포격): 초토화,res/ui/icons/skill/201841.png,,1,,,,,skill_2,instant,physical,,0,,indie_time,3,,enemy_distance_line,1,0,15,atk,탄막,보스_광역_스킬,30,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방위에 큰 피해를 줍니다.,,,
262008,script,skill_elite_gargoyle_1,박쥐 소환,엘리트_가고일,res/ui/icons/skill/205742.png,,1,,,,,skill_1,instant,physical,,0,,indie_time,3,,enemy_distance_line,1,0,15,atk,탄막,보스_광역_스킬,50,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방으로 넓게 퍼지며 공격하는 박쥐 무리를 소환합니다.,,,
262009,script,skill_subboss_dullahan_3,어둠의 나락,듀라한,res/ui/icons/skill/200411.png,,1,,,,,skill_2,instant,physical,,-2,,indie_time,3,,enemy_random,3,0,15,atk,,보스_광역_스킬,50,900,,1,,,,,def_down,target,,skill_end,10,10,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"세로로 관통하며 보통의 피해를 주고, 일정 확률로 방어력을 감소 시킵니다.",,,
262010,script,skill_subboss_fallen_angel_2,빛의 천벌,타천사: 연발 레이저,res/ui/icons/skill/202421.png,,1,,,,,skill_2,instant,physical,,-2,,indie_time,3,,enemy_random,1,0,15,atk,관통,보스_광역_스킬,100,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방으로 관통하는 레이저를 다수 발사해 보통의 피해를 줍니다.,,,
262011,script,skill_elite_0,엘리트 공격,엘리트_0,res/ui/icons/skill/205941.png,,1,,,,,skill_1,instant,physical,,0,,indie_turn,3,,enemy_random,1,0,5,atk,,보스_단일_스킬,75,1350,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,연속 공격으로 큰 피해를 줍니다.,,,
262012,script,skill_elite_6,엘리트 공격,엘리트_6,res/ui/icons/skill/204211.png,,1,,,,,skill_1,instant,physical,,0,,indie_turn,3,,enemy_random,5,0,5,atk,탄막,보스_광역_스킬,75,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,넓은 범위에 피해를 줍니다.,,,
262013,script,skill_elite_7,엘리트 공격,엘리트_7,res/ui/icons/skill/202914.png,,1,,,,,skill_1,instant,physical,,0,,indie_turn,3,,enemy_random,5,0,5,atk,탄막,보스_광역_스킬,75,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방 부채꼴 범위에 피해를 줍니다.,,,
239001,code,status_effect,광폭화,보스 몬스터 전용,res/ui/icons/skill/200221.png,,1,,,,,skill_1,instant,physical,,-1,,indie_time,60,,self,1,0,0,,,미분류,,0,,1,,,,,passive_fury,self,,skill_start,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60초마다 피해량이 증가합니다. 이 효과는 무한히 중첩되며 해제할 수 없습니다.,,,
262014,script,skill_monsterdragon_24,엘리트 공격,시타엘(불),res/ui/icons/skill/205941.png,,1,,,,,skill_1,instant,physical,,-2,,indie_turn,4,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,대상에게 연속적인 피해를 주고 잔상이 폭발해 피해를 줍니다.,,,
262015,script,skill_elite_4,엘리트 공격,엘리트_4,res/ui/icons/skill/202914.png,,1,,,,,skill_1,instant,physical,,-1,,indie_turn,3,,enemy_random,1,0,5,atk,탄막,보스_광역_스킬,15,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방 부채꼴 범위를 관통하며 피해를 줍니다.,,,
262016,script,skill_elite_5,엘리트 공격,엘리트_5,res/ui/icons/skill/202413.png,,1,,,,,skill_1,instant,physical,,0,,indie_turn,3,,enemy_random,2,0,5,atk,탄막,보스_광역_스킬,20,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,목표에게 무자비한 연속 공격을 합니다.,,,
262017,code,missile_move_release,마법 공격,,res/ui/icons/skill/205611.png,res/missile/missile_flame/missile_flame_fire.vrp,0.7,,,,,attack,instant,magical,,-1,,basic_rate,20,,enemy_hp_low,1,2,10,atk,,일반_단일_스킬,75,450,,2,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,체력이 낮은 대상에게 큰 피해를 줍니다.,,,
271001,code,missile_move_guide,일반 공격,마정석 도굴꾼 일반 공격,res/ui/icons/skill/211425.png,res/missile/missile_amethyst/managemrobber_managem_eff_02.png,1,,,,,attack,instant,physical,,0,,basic,1,front,enemy_distance_line,1,0,1,atk * (1 + 2 * CON(target_role == 'dealer')) * (1 + 2 * CON(target_role == 'healer')) * (1 + 2 * CON(target_role == 'supporter')),,일반_단일_일반,100,300,,2,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방의 적을 우선 공격합니다. 방어형이 아닐 경우 피해량이 3배 증가합니다.,,,
271002,code,missile_move_bounce,광석 던지기,마정석 도굴꾼 스킬 1,res/ui/icons/skill/204222.png,res/missile/missile_amethyst/missile_amethyst_2.png,0.5,res/missile/motion_streak/motion_streak_blade.png,,,,skill_1,instant,physical,,-1,,indie_time,15,,enemy_dealer,2,0,0,target_max_hp,,보스_광역_스킬,100,10,all,1,150,2,,,stun,target,,skill_hit,20,999,,100,remove,target,,skill_hit,5,999,,99,,,,,,,,,,,,,,,,,2,20,,,,적 {1}명에게 튕기며 피해를 주는 광석을 던집니다. 대상의 이로운 효과를 모두 제거 하고 {2}초간 기절 시킵니다. 이 스킬은 공격형 적을 우선으로 발동합니다.,,,
271003,script,skill_goblinrobber_2,광석 산탄,마정석 도굴꾼 스킬 2,res/ui/icons/skill/210835.png,res/missile/missile_amethyst/managemrobber_managem_eff_02.png,1,res/missile/motion_streak/motion_streak_blade.png,,,,skill_2,instant,physical,,-2,,indie_time,10,,enemy_random,99,0,0,"atk * (1 + 9 * TARGET_STATUSEFFECT('stun' , 'name'))",,보스_광역_스킬,100,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,적 전체에 피해를 줍니다. 대상이 기절 상태일 경우 피해량이 {1}배 증가합니다,,,
271004,code,status_effect,기세 몰이,마정석 도굴꾼 스킬 3,res/ui/icons/skill/203415.png,,1,,,,,skill_3,instant,physical,,-1,,enemy_dead,100,,self,1,0,0,,,미분류,,0,,1,,,,,atk_up,self,,skill_end,30,100,,20,skill_1_cooldown_decrease,self,1,skill_start,0,100,,0,,,,,,,,,,,,,,,,,30,,,,,"적이 사망할 경우 자신에게 {1}초간 공격력 증가 효과를 부여하고, 광석 던지기 스킬의 재사용 시간을 초기화 합니다.",,,
271005,script,skill_goblinrobber_4,광석 떨구기,마정석 도굴꾼 스킬 4,res/ui/icons/skill/201025.png,,1,,,,,skill_2,instant,physical,,-2,,indie_time,30,,enemy_random,99,0,0,atk,,보스_광역_스킬,100,900,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,무수한 광석으로 적 전체에 피해를 줍니다.,,,
271006,script,skill_goblinrobber_5,광석 튕기기,마정석 도굴꾼 스킬 5,res/ui/icons/skill/214515.png,,1,,,,,skill_1,instant,physical,,-2,,indie_rate,25,,enemy_random,99,0,10,atk,,보스_광역_스킬,100,450,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무수한 광석으로 적 전체에 피해를 줍니다.,,,
271009,code,status_effect,저주,레이드 디버프 디스플레이용 스킬임,res/ui/icons/skill/204723.png,,1,,,,,skill_2,instant,physical,,0,,league_raid,10,,enemy_random,5,0,0,atk,,보스_광역_스킬,100,0,all,1,,,,,curse,enemy_all,,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,일정 시간 또는 일정 피해를 입을 때 마다 적에게 받는 피해량(10%)을 증가 시키고 회복량(5%)을 낮추는 저주를 부여합니다. 이 효과는 무한히 중첩되며 해제할 수 없습니다.,,,
271101,code,skill_enumrate_curve,일반 공격,닥터 크로우 일반 공격,,res/missile/missile_flame/missile_flame_earth.vrp,1,,,,,attack,instant,magical,,0,,basic,1,,enemy_random,3,0,0,atk,,보스_단일_일반,100,100,,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무작위 적 3명에게 보통의 피해를 줍니다.,,,
271102,code,missile_move_guide,그라목손,닥터 크로우 스킬 1,res/ui/icons/skill/201125.png,res/missile/missile_spearfish/missile_spearfish.vrp,2,res/missile/motion_streak/motion_streak_rose.png,,,,skill,instant,physical,,-1,,indie_time,20,front,enemy_distance_line,1,0,0,target_hp,,보스_단일_스킬,100,65,all,1,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,,,,일정 시간 마다 무작위 적 {1}명에게 타겟의 현재 생명력의 {2}%에 해당하는 피해를 줍니다. 이 스킬은 대상의 모든 피해흡수 효과를 무시하고 피해를 줍니다.,,,
